step,time,root_x,root_y,root_z,contact_count,amp_stage,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
4992,24.964999999999318,0.0,0.0,1.05,0,mid,0.52,0.34,-0.23011548860685246,-0.29594258017052294,-0.5234769713890338,0.17127404686254538,-0.2933614827821813,0.012905486941707789,0.012905486941707789,0.012905486941708011,0.012905486941708011,0.11691528601547024,-0.17959879501649484,-0.06414529201531852,-1.3108521134648752,-0.18106057803078876,-0.0073089150714696904,-0.0073089150714696904,-0.0073089150714696904,-0.0073089150714696904,0.06444589302941642,-0.02893090751314639,0.0350461157535473,-0.29070333876590665,-0.02939977727586912,-0.0023443488136136448,-0.0023443488136136448,-0.0023443488136136725,-0.0023443488136136725,-0.06820925593899554,0.1973321941873787,0.1301251550658974,1.1536802473059715,0.19833441100489294,0.005011084087571116,0.005011084087571116,0.005011084087571116,0.005011084087571116,0.35315556585520563,0.2173803592352092,0.6068945038964104,-1.4749155381450811,0.2537389380412048,-0.009688373345117912,-0.009688373345117912,-0.009688373345118004,-0.007106416806429565,-0.007106416806429565,0.1571477014922424,0.5115726989105438,0.7272440443312931,0.96343309803916,0.5700963428390506,-0.0007829751017960873,-0.0007829751017960873,-0.0007829751017961763,0.016908428293791956,0.016908428293791956,-0.008061706050862797,-0.13120565638645734,-0.1467434528326443,-0.7246470532985153,-0.13868174678178152,-0.0017912906960874172,-0.0017912906960874172,-0.0017912906960874026,-0.0026465253716146707,-0.0026465253716146707,-0.12192415527643158,0.19763217158914012,0.06946591871238994,1.1898443223578017,0.19139007398882152,0.004157445009065131,0.004157445009065131,0.0041574450090651445,0.006189445566161946,0.006189445566161946,0.0,8.673617379884035e-19,1.734723475976807e-18,0.0,1.4512526303649589,1.1749846350522262,suspended_pr_ankle_pitch_roll_pd
4996,24.984999999999314,0.0,0.0,1.05,0,mid,0.52,0.34,-0.23591734746397156,-0.2865871803235593,-0.5199732881621427,0.17887677732645257,-0.2840559406981712,0.01265619812694041,0.01265619812694041,0.01265619812694041,0.01265619812694041,0.11304321455540123,-0.20187942410287527,-0.09008317273993703,-1.281937213896877,-0.20312638729533827,-0.006234815962314955,-0.006234815962314955,-0.006234815962314899,-0.006234815962314899,0.0638005208935545,-0.034315920845219214,0.029001808859993483,-0.31424294319757823,-0.03479871203356101,-0.0024139559417089562,-0.0024139559417089562,-0.0024139559417089562,-0.0024139559417089562,-0.06402507011793124,0.21625553481469204,0.1530737064289221,1.1400412000954898,0.21709877654685333,0.004216208660806409,0.004216208660806409,0.004216208660806409,0.004216208660806409,0.3571401433338824,0.1886574164744085,0.5776652176037449,-1.4469947874088869,0.2205250742698625,-0.008918578317720893,-0.008918578317720893,-0.00891857831772086,-0.008132419576129764,-0.008132419576129764,0.16749333255040932,0.5208856087893229,0.7461578112130124,0.9271838406416809,0.5786644786626031,-0.001316732740044106,-0.001316732740044106,-0.0013167327400441394,0.015804421262407692,0.015804421262407692,-0.010816368986410002,-0.14162268209504258,-0.16095581604385611,-0.6948602418478722,-0.1501394470574461,-0.0012758912114839741,-0.0012758912114839741,-0.0012758912114839741,-0.0017992949651589923,-0.0017992949651589923,-0.11770575934985031,0.21878699884764524,0.09331081798764773,1.194446464753147,0.21101657733749804,0.0037201499572992744,0.0037201499572992744,0.0037201499572992744,0.0055609124259698335,0.0055609124259698335,8.673617379884035e-19,0.0,0.0,0.0,1.4562220090178715,1.1747043342444523,suspended_pr_ankle_pitch_roll_pd
5000,25.00499999999931,0.0,0.0,1.05,0,mid,0.52,0.34,-0.24153261647555882,-0.2772762527056838,-0.5163300941848807,0.18525067415196084,-0.27479747770932195,0.01239387498180955,0.01239387498180955,0.012393874981809327,0.012393874981809327,0.10873869263013496,-0.2230949543211608,-0.11538364721087283,-1.2471534235807538,-0.22412233984100777,-0.005136927599234897,-0.005136927599234897,-0.005136927599234786,-0.005136927599234786,0.06304272534716113,-0.04008547338313403,0.02245617591962676,-0.3408149166733214,-0.04058654942753437,-0.002505380222001724,-0.002505380222001724,-0.0025053802220016963,-0.0025053802220016963,-0.059470998379892365,0.23447694666597074,0.17568099078149843,1.1195319225489793,0.2351519891613908,0.0033752124771001535,0.0033752124771001535,0.0033752124771000425,0.0033752124771000425,0.3605588204839163,0.1606005727831829,0.549053498627267,-1.4132531827317536,0.18849467814335075,-0.00813309391023898,-0.00813309391023898,-0.008133093910238825,-0.009176981557077133,-0.009176981557077133,0.17801311211985563,0.5292094641442359,0.7643006310471429,0.8863263769624771,0.5862875189272873,-0.0018599913825509034,-0.0018599913825509034,-0.0018599913825508815,0.014669118574691793,0.014669118574691793,-0.013768843536518423,-0.15119026410605318,-0.17446759152206737,-0.6545354922798443,-0.16069874798554895,-0.0007217506661582779,-0.0007217506661582779,-0.0007217506661582256,-0.0008855057058287638,-0.0008855057058287638,-0.11306798763430556,0.2396249683665386,0.11723638988244003,1.1979419679626024,0.2303043775167456,0.003266425864063344,0.003266425864063344,0.0032664258640632644,0.004913397165417583,0.004913397165417583,0.0,4.336808689942018e-19,0.0,8.673617379884035e-19,1.460973429955003,1.1745086432258114,suspended_pr_ankle_pitch_roll_pd
5004,25.024999999999306,0.0,0.0,1.05,0,mid,0.52,0.34,-0.2469624703484768,-0.26803217014657843,-0.5125704092997059,0.19055256235715012,-0.2656079389512291,0.012121155976746678,0.012121155976746678,0.012121155976746678,0.012121155976746678,0.10402420186940703,-0.24315191267925293,-0.13993196291604681,-1.2067686580433885,-0.24395616478545384,-0.004021260531004711,-0.004021260531004711,-0.0040212605310046,-0.0040212605310046,0.06216416419918028,-0.04629120401033469,0.015349924961442274,-0.3702790589220614,-0.046814239237738,-0.0026151761370165616,-0.0026151761370165616,-0.0026151761370165894,-0.0026151761370165894,-0.05456262456109096,0.2518728425793744,0.19780847018017028,1.0920473755095772,0.25237109474126124,0.0024912608094342925,0.0024912608094342925,0.0024912608094340705,0.0024912608094340705,0.3634264478375277,0.13333389426015932,0.5211701798712531,-1.374247186894475,0.15774373203372544,-0.0073364940523267305,-0.0073364940523267305,-0.007336494052326666,-0.010236250789859873,-0.010236250789859873,0.18868666443068702,0.5364976243767783,0.7815797073158423,0.8408009315980255,0.5928930428851552,-0.0024098508002264674,-0.0024098508002264674,-0.0024098508002265337,0.013509580367864754,0.013509580367864754,-0.016900248864627796,-0.15975711273614307,-0.18706515705749405,-0.6034018135316886,-0.17016490819286625,-0.00013274865617152653,-0.00013274865617152653,-0.00013274865617137794,8.864151381158007e-05,8.864151381158007e-05,-0.10801786607016477,0.26009070412648916,0.14122240965740007,1.2005255983596104,0.24924027572756485,0.0027964592359176095,0.0027964592359176095,0.002796459235917491,0.004247580161791967,0.004247580161791967,1.734723475976807e-18,4.336808689942018e-19,0.0,0.0,1.4655248681224808,1.1744235871804607,suspended_pr_ankle_pitch_roll_pd
5008,25.044999999999302,0.0,0.0,1.05,0,mid,0.52,0.34,-0.2522084861501963,-0.25887369090622986,-0.508714052644325,0.19494547045973637,-0.2565055664941287,0.011840622060506067,0.011840622060506067,0.011840622060505845,0.011840622060505845,0.0989240011398669,-0.2619642642189428,-0.16361904120681442,-1.1610820029656304,-0.2625430423466813,-0.002893890638692387,-0.002893890638692387,-0.002893890638692387,-0.002893890638692387,0.0611555120904944,-0.05298072369320143,0.007626844283217332,-0.40246771479397797,-0.05352866780727707,-0.002739720570378218,-0.002739720570378218,-0.00273972057037819,-0.00273972057037819,-0.04931799618675245,0.26832040533367624,0.21931601216154561,1.0575335611845649,0.2686340083482981,0.001568015073108997,0.001568015073108997,0.001568015073109219,0.001568015073109219,0.3657602810152909,0.10696890231913332,0.4941150678505997,-1.3305235858349287,0.12835478683530882,-0.006533323720091045,-0.006533323720091045,-0.006533323720090954,-0.011306039135094195,-0.011306039135094195,0.1994927248847405,0.5427063595001067,0.7979016040136218,0.7906102171250845,0.5984088791288813,-0.002963420473239884,-0.002963420473239884,-0.0029634204732397963,0.01233294395627971,0.01233294395627971,-0.02018869737238702,-0.16717323339730883,-0.19853044061033795,-0.541288134162895,-0.17834174323795093,0.0004868533299837657,0.0004868533299837657,0.0004868533299836172,0.0011163547813645217,0.0011163547813645217,-0.10256353715945614,0.28012852312141684,0.16525275406035034,1.202411167203858,0.2678162912198065,0.0023106239117420867,0.0023106239117420867,0.002310623911742205,0.003564391519322403,0.003564391519322403,4.336808689942018e-19,2.168404344971009e-19,1.734723475976807e-18,2.168404344971009e-19,1.4698820659463958,1.1744767581522415,suspended_pr_ankle_pitch_roll_pd
5012,25.064999999999298,0.0,0.0,1.05,0,mid,0.52,0.34,-0.2572725704559653,-0.2498159171663794,-0.5047775317094988,0.19859731240411058,-0.2475049612535335,0.011554779564229456,0.011554779564229456,0.011554779564229678,0.011554779564229678,0.09346397202999411,-0.2794538652223169,-0.18634207690642537,-1.110421301072456,-0.27980604893641947,-0.0017609185705129704,-0.0017609185705129704,-0.0017609185705129704,-0.0017609185705129704,0.060006546822612646,-0.06019715778092227,-0.0007656594081737744,-0.4371869032115104,-0.06077220623078642,-0.0028752422493207586,-0.0028752422493207586,-0.002875242249320731,-0.002875242249320731,-0.04375759638231512,0.2836986060970879,0.24006293398208897,1.015989788802307,0.2838205303644041,0.0006096213365809344,0.0006096213365809344,0.0006096213365809344,0.0006096213365809344,0.36757958914403055,0.08161409131010762,0.4679770569196043,-1.2826273365186893,0.10039746777557373,-0.005727991247570989,-0.005727991247570989,-0.005727991247571079,-0.012382269275504369,-0.012382269275504369,0.210409132346484,0.547793104573932,0.8131732487562773,0.7357891427516726,0.6027641164097932,-0.0035177287498311034,-0.0035177287498311034,-0.0035177287498311914,0.011146291247047808,0.011146291247047808,-0.023609333553193404,-0.17329094116554572,-0.20864308007388693,-0.46813868569742667,-0.18503374652069354,0.001132442288159335,0.001132442288159335,0.0011324422881593206,0.002190294696092101,0.002190294696092101,-0.09671425726884116,0.2996831748903615,0.18931569103723267,1.203822221721013,0.2860299483060738,0.0018094847163340913,0.0018094847163340913,0.0018094847163340772,0.0028649989496967315,0.0028649989496967315,2.168404344971009e-19,3.2526065174565133e-19,1.0842021724855044e-18,0.0,1.474066850901395,1.1746967710650162,suspended_pr_ankle_pitch_roll_pd
5016,25.084999999999294,0.0,0.0,1.05,0,mid,0.52,0.34,-0.26215688600671655,-0.2408702807981739,-0.500773958047846,0.20167954194211682,-0.23861707204112942,0.011266043785222113,0.011266043785222113,0.011266043785222557,0.011266043785222557,0.08767145599860408,-0.29555085786149377,-0.20800508770637452,-1.0551405475295,-0.2956765437049786,-0.0006284292174241202,-0.0006284292174241202,-0.0006284292174241202,-0.0006284292174241202,0.0587062444320354,-0.06797872138134643,-0.009876047401229965,-0.4742176412685245,-0.06858229183326536,-0.0030178522595946944,-0.0030178522595946944,-0.0030178522595946666,-0.0030178522595946666,-0.03790429513619774,0.2978892440093501,0.25990908753110425,0.9674704712113329,0.297813382667302,-0.0003793067102404457,-0.0003793067102404457,-0.0003793067102404457,-0.0003793067102404457,0.3689057689195944,0.05736348553936549,0.44283418150821513,-1.231100290435143,0.0739284125886207,-0.0049248399802806955,-0.0049248399802806955,-0.004924839980280875,-0.013460547968462784,-0.013460547968462784,0.22141295838225825,0.5517188119772979,0.8273029687003153,0.6764361870593946,0.605890010318057,-0.004069856419570337,-0.004069856419570337,-0.004069856419570512,0.009956670982594703,0.009956670982594703,-0.027134393713948764,-0.17796592890960305,-0.21718289978053879,-0.3840303954446932,-0.19004850606659002,0.0017990878920930078,0.0017990878920930078,0.0017990878920929932,0.0033026214505518315,0.0033026214505518315,-0.09048037926184489,0.31870057009659164,0.21340395494072784,1.2049798463739614,0.3038843342025727,0.001293799683336732,0.001293799683336732,0.0012937996833367181,0.002150791316555987,0.002150791316555987,4.336808689942018e-19,3.2526065174565133e-19,3.2526065174565133e-19,1.0842021724855044e-19,1.4780906304511572,1.1751126199844206,suspended_pr_ankle_pitch_roll_pd
5020,25.10499999999929,0.0,0.0,1.05,0,mid,0.52,0.34,-0.2668637784227803,-0.23204455634806231,-0.4967129900996724,0.20436578797758714,-0.2298492116768921,0.010976723355851092,0.010976723355851092,0.010976723355851092,0.010976723355851092,0.08157508438975535,-0.3101940038177226,-0.22851940973542725,-0.9956171155417716,-0.3100944941251826,0.0004975484627001148,0.0004975484627001148,0.0004975484627001148,0.0004975484627001148,0.05724288230892435,-0.07635833097006012,-0.019748163741640457,-0.5133174541976312,-0.07699104605056481,-0.0031635754025234886,-0.0031635754025234886,-0.0031635754025234886,-0.0031635754025234886,-0.031783279615616805,0.31077799691877206,0.2787159752475467,0.9120864243910762,0.31049925486316354,-0.0013937102780425814,-0.0013937102780425814,-0.0013937102780425814,-0.0013937102780425814,0.36976193494474763,0.034300666272846655,0.41875363425431966,-1.176484809527446,0.048991699309572034,-0.004128067787928122,-0.004128067787928122,-0.004128067787928122,-0.014536446647433204,-0.014536446647433204,0.23248051040474788,0.5544468256877173,0.840201544709422,0.6127038013593648,0.6077210343046742,-0.004616907982621495,-0.004616907982621495,-0.004616907982621495,0.008771060011886591,0.008771060011886591,-0.03073328757473501,-0.18105838398303403,-0.22393268164003707,-0.2891848926176593,-0.19319939406530207,0.002481579978745318,0.002481579978745318,0.002481579978745318,0.004445044231083048,0.004445044231083048,-0.08387332067717852,0.33712848830239867,0.23751457754597763,1.2060905469706376,0.32138789822315617,0.0007645207057807006,0.0007645207057807006,0.0007645207057807006,0.001423358711944399,0.001423358711944399,7.589415207398531e-19,4.336808689942018e-19,7.589415207398531e-19,4.336808689942018e-19,1.4819658821089985,1.1757531298951047,suspended_pr_ankle_pitch_roll_pd
5024,25.124999999999286,0.0,0.0,1.05,0,mid,0.52,0.34,-0.2713957035151866,-0.22334290101449467,-0.49260080343053525,0.20683047949186228,-0.22120509991534865,0.010689005495730264,0.010689005495730264,0.010689005495730042,0.010689005495730042,0.0752046025602372,-0.32333095488695396,-0.2478041361330986,-0.9322488351284645,-0.3230087386933358,0.0016110809680909277,0.0016110809680909277,0.0016110809680907057,0.0016110809680907057,0.055604149598757174,-0.08536325513155389,-0.030420781964727514,-0.554222060601978,-0.08602493156348469,-0.0033083821596539553,-0.0033083821596539553,-0.0033083821596539553,-0.0033083821596539553,-0.02542196344067286,0.3222554729752159,0.2963478868592606,0.8500056467575375,0.3217698502999335,-0.002428113376412133,-0.002428113376412133,-0.002428113376411911,-0.002428113376411911,0.3701727378296639,0.012497822497075504,0.39579177474813587,-1.1193217418082986,0.02561903691847195,-0.003341756178167486,-0.003341756178167486,-0.003341756178167527,-0.015605403641432808,-0.015605403641432808,0.24358739782551148,0.5559432277868296,0.8517832762839236,0.5447929731099116,0.608195878458412,-0.005156032172668506,-0.005156032172668506,-0.005156032172668286,0.007596233013496375,0.007596233013496375,-0.0343727027607148,-0.18243415808862445,-0.2286811796407452,-0.1839781537995727,-0.1943084768800304,0.0031744693548047404,0.0031744693548047404,0.003174469354804606,0.005608872548385403,0.005608872548385403,-0.0769055179343013,0.3549172637786027,0.2616484562901838,1.20733217699742,0.3385539742244851,0.0002227930225038269,0.0002227930225038269,0.00022279302250395954,0.00068446991619196,0.00068446991619196,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,1.4857065604440378,1.176646235773815,suspended_pr_ankle_pitch_roll_pd
5028,25.144999999999282,0.0,0.0,1.05,0,mid,0.52,0.34,-0.27575515572969245,-0.21476592122004115,-0.4884400885022142,0.20924746872419364,-0.21268493277252176,0.010404942237596693,0.010404942237596693,0.010404942237596915,0.010404942237596915,0.06859068939917629,-0.33491845909428164,-0.26578649593008746,-0.8654509491306358,-0.33437718532926375,0.0027063688250894558,0.0027063688250894558,0.0027063688250894558,0.0027063688250894558,0.053777264071122856,-0.09501480705256864,-0.04192718718748882,-0.5966472210988987,-0.09570445125861168,-0.0034482210302151928,-0.0034482210302151928,-0.0034482210302152483,-0.0034482210302152483,-0.01884987503075245,0.3322182525658416,0.3126730463525684,0.7814535603559295,0.33152292138332085,-0.003476655912603821,-0.003476655912603821,-0.003476655912603821,-0.003476655912603821,0.3701641221778797,-0.007984140522547974,0.37399414899175804,-1.060151147574654,0.00383002681387834,-0.0025698280828040172,-0.0025698280828040172,-0.0025698280828041053,-0.016662803637642196,-0.016662803637642196,0.25470858890563947,0.5561769919582841,0.8619670439036714,0.47295393426501725,0.607258454998032,-0.0056844454117720156,-0.0056844454117720156,-0.005684445411772103,0.0064387517721914015,0.0064387517721914015,-0.03801673314753491,-0.1819659849763993,-0.23122629441118137,-0.06894952145473472,-0.19320956126364647,0.003872111064332831,0.003872111064332831,0.0038721110643328595,0.006785068672590588,0.006785068672590588,-0.06959036747612067,0.37202040364844075,0.28580965055075114,1.2088406027357024,0.3554000180268718,-0.0003300463932460276,-0.0003300463932460276,-0.00033004639324599953,-6.395196183667287e-05,-6.395196183667287e-05,4.336808689942018e-19,0.0,4.336808689942018e-19,0.0,1.4893288092583064,1.1778183901834918,suspended_pr_ankle_pitch_roll_pd
5032,25.164999999999278,0.0,0.0,1.05,0,mid,0.52,0.34,-0.27994459824868917,-0.20631076521828917,-0.48423007592519707,0.21178866128468682,-0.2042854776765079,0.010126437708906533,0.010126437708906533,0.01012643770890631,0.01012643770890631,0.06176477354242734,-0.3449225013546839,-0.28240217102837406,-0.7956529713884511,-0.3441669445708014,0.003777783919412636,0.003777783919412636,0.003777783919412636,0.003777783919412636,0.05174909459110901,-0.10532808108970305,-0.054294796699996414,-0.6402907373576293,-0.10604389129110542,-0.0035790510070118353,-0.0035790510070118353,-0.0035790510070118353,-0.0035790510070118353,-0.012098525349032123,0.3405699099761706,0.3275647582760986,0.7067127014797614,0.3396632836251307,-0.0045331317551993155,-0.0045331317551993155,-0.0045331317551993155,-0.0045331317551993155,0.36976307415864706,-0.027098902215449815,0.3533955381705447,-0.9995091690572564,-0.016367535988102366,-0.00181603027471096,-0.00181603027471096,-0.001816030274710872,-0.017703946813631268,-0.017703946813631268,0.2658184696548154,0.5551200931579408,0.8706773229777119,0.39749795205246985,0.6048588533228965,-0.006199466135297492,-0.006199466135297492,-0.006199466135297405,0.005304978339502852,0.005304978339502852,-0.04162703198530073,-0.1795347407472686,-0.23137829238211,0.055203651855607355,-0.18975126039680926,0.004568709897028355,0.004568709897028355,0.004568709897028355,0.007964300417072915,0.007964300417072915,-0.0619421551273626,0.3883951552469802,0.31000441137889706,1.2106972130593943,0.3719465665062597,-0.0008924713593678493,-0.0008924713593678493,-0.0008924713593678493,-0.0008198549807816501,-0.0008198549807816501,4.336808689942018e-19,8.673617379884035e-19,0.0,8.673617379884035e-19,1.4928428694566747,1.1792938901802086,suspended_pr_ankle_pitch_roll_pd
5036,25.184999999999274,0.0,0.0,1.05,0,mid,0.52,0.34,-0.2839663952629068,-0.19797124101320465,-0.4799665889675774,0.21462266183107123,-0.1960001937046706,0.009855236542670287,0.009855236542670287,0.009855236542670287,0.009855236542670287,0.05475884759716157,-0.3533183782381868,-0.2975955495794764,-0.7232954726938257,-0.35235439717663797,0.00481990530774401,0.00481990530774401,0.004819905307744232,0.004819905307744232,0.0495062882861956,-0.11631173541905097,-0.06754482192496647,-0.6848345874396173,-0.11705111021116207,-0.003696873960555458,-0.003696873960555458,-0.0036968739605555134,-0.0036968739605555134,-0.005201255583301672,0.3472220041666333,0.3409025422895898,0.6261218538855936,0.34610379787289147,-0.0055910314687086515,-0.0055910314687086515,-0.005591031468708874,-0.005591031468708874,0.3689973616012173,-0.044811432260866986,0.3340200488681431,-0.9379267674487023,-0.034977312733074195,-0.0010839197967634437,-0.0010839197967634437,-0.0010839197967633146,-0.01872415604870424,-0.01872415604870424,0.2768909049859043,0.5527475230266953,0.8778451632954687,0.3187727716509451,0.6009542583095644,-0.006698513118067691,-0.006698513118067691,-0.006698513118067822,0.004200972963693695,0.004200972963693695,-0.045162990598187715,-0.17503074418798226,-0.22896292781114738,0.187633286802892,-0.18379993721295967,0.0052583673856835,0.0052583673856835,0.005258367385683662,0.00913699415823133,0.00913699415823133,-0.05397597517989276,0.4040029708826654,0.3342399622820633,1.212916003648025,0.3882159374619561,-0.0014627698601445778,-0.0014627698601445778,-0.0014627698601446825,-0.001581083772129183,-0.001581083772129183,0.0,8.673617379884035e-19,8.673617379884035e-19,9.69739903612216e-19,1.4962635194039162,1.1810943512571193,suspended_pr_ankle_pitch_roll_pd
5040,25.20499999999927,0.0,0.0,1.05,0,mid,0.52,0.34,-0.2878227469084132,-0.18973795871160998,-0.4756421229235763,0.21791344384167927,-0.18781937601516313,0.0095929134822339,0.0095929134822339,0.009592913482234122,0.009592913482234122,0.04760528169437669,-0.3600907069195868,-0.31131991457645347,-0.6488268205780269,-0.35892519627083014,0.005827553243783257,0.005827553243783257,0.005827553243783257,0.005827553243783257,0.047035401465505486,-0.12796782244667385,-0.08169197432232062,-0.7299471823757352,-0.12872737578782611,-0.0037977667057613185,-0.0037977667057613185,-0.003797766705761374,-0.003797766705761374,0.0018069344878108003,0.35209502817530874,0.35257324478909685,0.5400746235258809,0.3507663103012861,-0.006643589370113556,-0.006643589370113556,-0.006643589370113334,-0.006643589370113334,0.36789526964380254,-0.06110189764071919,0.31588125531215355,-0.875925799846096,-0.05201401433164898,-0.0003768566497995214,-0.0003768566497995214,-0.0003768566497996094,-0.019718677089311673,-0.019718677089311673,0.28789930198076885,0.5490376089969443,0.8834090837239988,0.2371743701220268,0.59550978174323,-0.007179133416787115,-0.007179133416787115,-0.007179133416787201,0.0031324908867194955,0.0031324908867194955,-0.048581943331251085,-0.16835508766872362,-0.22382431006396988,0.32735530657428347,-0.1752423667327188,0.005935129850209659,0.005935129850209659,0.005935129850209554,0.010293387425522311,0.010293387425522311,-0.04570764113769688,0.41880988341479014,0.35852306574798576,1.215435379585816,0.40423070688568263,-0.0020390482138060656,-0.0020390482138060656,-0.0020390482138059047,-0.0023454042299167446,-0.0023454042299167446,0.0,1.788112030672749e-18,8.673617379884035e-19,8.673617379884035e-19,1.4995989326431864,1.1832382034762978,suspended_pr_ankle_pitch_roll_pd
5044,25.224999999999266,0.0,0.0,1.05,0,mid,0.52,0.34,-0.29151562734491754,-0.18159849627791952,-0.4712459507756258,0.22181905186820403,-0.17973032343070827,0.009340864236056401,0.009340864236056401,0.00934086423605629,0.00934086423605629,0.04033663767895786,-0.3652333689116106,-0.32353756699900893,-0.5726998992285568,-0.3638742046779668,0.006795821168219085,0.006795821168219085,0.006795821168219085,0.006795821168219085,0.04432303331892856,-0.1402916683179879,-0.09674421750559617,-0.7752857280470101,-0.14106725082452473,-0.003877912532684158,-0.003877912532684158,-0.0038779125326842134,-0.0038779125326842134,0.008889576487083325,0.35511930689082943,0.3624721164766867,0.4490174595357045,0.3535825399896034,-0.007683834506130305,-0.007683834506130305,-0.007683834506130305,-0.007683834506130305,0.36648533500311326,-0.07596261268848498,0.29898240029370304,-0.8140168472727926,-0.06750293470941021,0.0003020148393683999,0.0003020148393683999,0.0003020148393684432,-0.020682752138793385,-0.020682752138793385,0.2988166752710861,0.5439719269768333,0.8873158580537182,0.15313322374531368,0.588499182782632,-0.007639007670521548,-0.007639007670521548,-0.007639007670521504,0.0021048931138409415,0.0021048931138409415,-0.0518393991783133,-0.15942098210050404,-0.21582735810313125,0.47327698060246687,-0.16398795892481793,0.006593036865979399,0.006593036865979399,0.006593036865979428,0.011423581304003342,0.011423581304003342,-0.037153590150396265,0.4327867735535982,0.38285842226762096,1.2181098983905658,0.4200120124180172,-0.002619236128156969,-0.002619236128156969,-0.0026192361281569413,-0.0031105265729816922,-0.0031105265729816922,8.673617379884035e-19,0.0,0.0,9.69739903612216e-19,1.5028580817665282,1.1857403362567729,suspended_pr_ankle_pitch_roll_pd
5048,25.244999999999262,0.0,0.0,1.05,0,mid,0.52,0.34,-0.29504672642894464,-0.17353758751523077,-0.466764254418196,0.2264903444528706,-0.17171752798925138,0.009100297629896836,0.009100297629896836,0.009100297629896947,0.009100297629896947,0.032985485228531244,-0.368749389691955,-0.33421988337759156,-0.49536883584375546,-0.3672053686061228,0.007720105429160906,0.007720105429160906,0.007720105429160906,0.007720105429160906,0.04135596140124158,-0.15327180251372363,-0.11270256751044513,-0.8204986756798066,-0.1540585289116867,-0.003933631989815445,-0.003933631989815445,-0.003933631989815334,-0.003933631989815334,0.01600894063229624,0.3562358332836361,0.3705038448954764,0.35344713202424094,0.35449490426318014,-0.008704645102279862,-0.008704645102279862,-0.008704645102279862,-0.008704645102279862,0.36479608190362856,-0.08939906447761088,0.28331665866959005,-0.7526956932329172,-0.0814794232340385,0.000949784485248507,0.000949784485248507,0.0009497844852484638,-0.021611681187540793,-0.021611681187540793,0.3096157143463057,0.5375350265338031,0.8895211617264625,0.06710654867045562,0.5799054473801568,-0.00807597236087078,-0.00807597236087078,-0.008075972360870824,0.001123174830615872,0.001123174830615872,-0.054889300291587985,-0.1481551087736013,-0.20485970155627037,0.6242258737965978,-0.1499704012646824,0.007226169600124221,0.007226169600124221,0.007226169600124166,0.012517592413499519,0.012517592413499519,-0.02833078344363267,0.4459095171525517,0.40724696508729097,1.2207080753927222,0.4355777485309236,-0.003201092683413399,-0.003201092683413399,-0.0032010926834134556,-0.003874125896165823,-0.003874125896165823,0.0,0.0,8.673617379884035e-19,0.0,1.5060488595864565,1.1886118542664454,suspended_pr_ankle_pitch_roll_pd
