step,time,root_x,root_y,root_z,contact_count,amp_stage,motion_pattern,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
2516,12.585000000000568,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.034558304749812904,0.0497603510078305,0.04918193383520561,-0.02043770036221587,0.014623629085392706,-0.015223810847822428,-0.015223810847822428,-0.015223810847822206,-0.015223810847822206,0.12607171489132282,-0.6048924733307095,-0.052405594502362554,-0.6532814340673276,-0.1784773093936854,0.14952163027637377,0.14952163027637377,0.14952163027637333,0.14952163027637333,-0.3345583029330065,-0.049760353787958296,-0.34918193383520557,0.020437700362215844,-0.014623630902199092,0.015223761709417971,0.015223761709417971,0.015223761709419859,0.015223761709419859,-0.12607171518388074,0.6048924750101572,0.05240559450236248,0.6532814340673276,0.17847730968624323,-0.14952164084019692,-0.14952164084019692,-0.14952164084019692,-0.14952164084019692,0.06727904058573335,-0.5242482477574336,-0.0933729859630164,-0.537241685929319,-0.16065202654874974,0.09865500267144858,0.09865500267144858,0.0986550026714482,-0.1353912397667581,-0.1353912397667581,-0.14240681296283214,0.47979631677092305,-0.0063372156270961565,0.5493308424290602,0.13606959733573598,-0.08228979102734328,-0.08228979102734328,-0.08228979102734311,-0.14293135238311935,-0.14293135238311935,0.49637312265246225,-0.4477669972130809,0.36269935368742034,-0.5918273651620543,-0.1336737689650419,0.07942933750350895,0.07942933750350895,0.07942933750350822,0.1750374262736889,0.1750374262736889,0.2805550530486492,0.5886094932293889,0.45430833189847786,0.5359930143055798,0.17375327884982866,-0.09452144394449646,-0.09452144394449646,-0.09452144394449716,-0.1423668413956232,-0.1423668413956232,2.7755575615628914e-17,3.029564307160424e-17,0.0,3.3682237275240583e-17,1.2148690100877941,1.558796709842643,suspended_pr_ankle_pitch_roll_pd
2520,12.60500000000057,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.035494418024184904,0.04502982036308877,0.04872226210400171,-0.02552751285330462,0.013227844079816808,-0.014055101455491048,-0.014055101455491048,-0.014055101455491159,-0.014055101455491159,0.11393452003419215,-0.6080013172331586,-0.06545670322661909,-0.6517737922748268,-0.17939122326081125,0.1504585954568176,0.1504585954568176,0.15045859545681672,0.15045859545681672,-0.3354944162631314,-0.04502982315548498,-0.34872226210400176,0.025527512853304193,-0.013227845840870334,0.014055055288753948,0.014055055288753948,0.014055055288758056,0.014055055288758056,-0.11393452029283864,0.6080013189382625,0.06545670322661801,0.651773792274827,0.17939122351945663,-0.150458608101105,-0.150458608101105,-0.1504586081011059,-0.1504586081011059,0.05679323964077187,-0.5248603408578366,-0.10408619779404808,-0.5340227579924477,-0.16087943743481994,0.09852368712789208,0.09852368712789208,0.09852368712789161,-0.13720800605491448,-0.13720800605491448,-0.1327412016924261,0.48484149489085127,0.004653752348932736,0.5497199730011516,0.13739495404135882,-0.08332774182436802,-0.08332774182436802,-0.08332774182436743,-0.14227598706507236,-0.14227598706507236,0.487294413960727,-0.4577749780832242,0.35080741496453444,-0.5973073320884307,-0.13648699899619254,0.08052636828224563,0.08052636828224563,0.08052636828224459,0.17824661014536836,0.17824661014536836,0.2922842379368294,0.5851349140548955,0.46494085075795044,0.527197940317812,0.17265661282112105,-0.09442091220772757,-0.09442091220772757,-0.09442091220772962,-0.1421809810624717,-0.1421809810624717,3.469446951953614e-18,5.204170427930421e-18,1.734723475976807e-18,1.0408340855860843e-17,1.210456183328397,1.5571875723635002,suspended_pr_ankle_pitch_roll_pd
2524,12.625000000000574,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.03633562895135582,0.04027625426844013,0.04816092039154016,-0.03060426499712381,0.011825291440184335,-0.012879242017385106,-0.012879242017385106,-0.012879242017385106,-0.012879242017385106,0.10173903424669574,-0.6107990964345903,-0.07847432309200511,-0.6499326909668031,-0.18021335733870086,0.15131857958381234,0.15131857958381234,0.1513185795838119,0.1513185795838119,-0.33633562724632493,-0.040276257075069016,-0.34816092039154023,0.030604264997123383,-0.011825293145215299,0.01287919886527078,0.01287919886527078,0.012879198865270336,0.012879198865270336,-0.10173903447093191,0.610799098164203,0.07847432309200401,0.6499326909668032,0.18021335756293594,-0.1513185943162485,-0.1513185943162485,-0.1513185943162476,-0.1513185943162476,0.0462980557490752,-0.5252469500980815,-0.11473160561595055,-0.5304557537669626,-0.16102966136502575,0.09834917549769476,0.09834917549769476,0.0983491754976945,-0.1389732444604625,-0.1389732444604625,-0.12297878854567862,0.4895446290351429,0.01564977201065024,0.5498427681706736,0.13862856055632886,-0.08433628393877496,-0.08433628393877496,-0.0843362839387747,-0.14151838588606175,-0.14151838588606175,0.47801935956779096,-0.4674622662954058,0.3388094213562839,-0.6024331995285818,-0.13920993821150707,0.08159106164710524,0.08159106164710524,0.08159106164710489,0.18137226343976587,0.18137226343976587,0.3039398426441494,0.5813288288117494,0.47539380206021165,0.5180364924051052,0.17145395941606223,-0.09427236628411026,-0.09427236628411026,-0.09427236628410957,-0.14191475569114703,-0.14191475569114703,5.204170427930421e-18,3.469446951953614e-18,5.204170427930421e-18,2.7755575615628914e-17,1.2064350083787354,1.5557521908443457,suspended_pr_ankle_pitch_roll_pd
2528,12.645000000000577,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.03708150720507081,0.03550208473703068,0.04749819589061352,-0.03566535943346828,0.010416688685542713,-0.01169683677832456,-0.01169683677832456,-0.01169683677832467,-0.01169683677832467,0.089491496964304,-0.6132843795599757,-0.09145179404365747,-0.6477590720847055,-0.18094329100796147,0.15210114300156174,0.15210114300156174,0.15210114300156086,0.15210114300156086,-0.3370815055563739,-0.03550208756005335,-0.3474981958906135,0.035665359433468255,-0.010416690334239587,0.011696796688820399,0.011696796688820399,0.011696796688820954,0.011696796688820954,-0.08949149715365469,0.6132843813128889,0.0914517940436574,0.6477590720847055,0.1809432911973121,-0.15210115982772887,-0.15210115982772887,-0.15210115982772798,-0.15210115982772798,0.035798080524483855,-0.5254005300294059,-0.12530227715570047,-0.5265481534622631,-0.16110035768018433,0.09813211221779093,0.09813211221779093,0.09813211221779043,-0.1406876768865909,-0.1406876768865909,-0.11312637620085572,0.4939096921665842,0.02664549486848641,0.549691724746658,0.13977187106934214,-0.08531489481318102,-0.08531489481318102,-0.08531489481318043,-0.14065980100335057,-0.14065980100335057,0.46855442774585887,-0.4768250539392402,0.3267124333937019,-0.6072071284941472,-0.141841994352157,0.08262267427598785,0.08262267427598785,0.08262267427598716,0.18441251569264064,0.18441251569264064,0.3155152237354789,0.5771895335675334,0.48565987533487265,0.5085103346273222,0.17014465159939374,-0.09407648982868237,-0.09407648982868237,-0.09407648982868207,-0.14156808256384673,-0.14156808256384673,2.8609792490763984e-17,1.3877787807814457e-17,6.938893903907228e-18,3.1031676915590914e-17,1.2028206973318802,1.5544950253147758,suspended_pr_ankle_pitch_roll_pd
2532,12.66500000000058,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.0377316712328643,0.030709754308214737,0.04673442766332217,-0.04070820681290652,0.009002756430457871,-0.01050849310032742,-0.01050849310032742,-0.010508493100327476,-0.010508493100327476,0.07719817425258235,-0.6154558951131488,-0.10438247656764223,-0.645254047692118,-0.18158065082022457,0.1528058856860035,0.1528058856860035,0.1528058856860035,0.1528058856860035,-0.3377316696408583,-0.030709757149984463,-0.3467344276633221,0.040708206812906884,-0.009002758022463753,0.010508456126579802,0.010508456126579802,0.010508456126579302,0.010508456126579302,-0.0771981744065974,0.6154558968880911,0.10438247656764318,0.6452540476921177,0.1815806509742406,-0.15280590460933663,-0.15280590460933663,-0.15280590460933752,-0.15280590460933752,0.025298055396063546,-0.5253136224170173,-0.13579116264589405,-0.5222807216737874,-0.1610892180419576,0.0978731370059788,0.0978731370059788,0.09787313700597881,-0.14235195299471282,-0.14235195299471282,-0.10319068355646369,0.4979410320699639,0.03763574432799843,0.5492915354966755,0.14082642788446212,-0.08626303415528601,-0.08626303415528601,-0.08626303415528597,-0.1397015922440484,-0.1397015922440484,0.45890615446179767,-0.4858600042920133,0.31452346745121523,-0.6116313837778012,-0.14438268701058243,0.08362045667063535,0.08362045667063535,0.08362045667063603,0.1873655179075611,0.1873655179075611,0.32700370520630934,0.5727154413331,0.4957317921623727,0.4986212392370228,0.16872808695606334,-0.09383398436895438,-0.09383398436895438,-0.0938339843689547,-0.14114088518998336,-0.14114088518998336,0.0,2.797157557069881e-17,2.7755575615628914e-17,5.204170427930421e-18,1.1996278024958837,1.5534201949438824,suspended_pr_ankle_pitch_roll_pd
2536,12.685000000000583,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.03828578845097022,0.02590171479781546,0.045870006467604,-0.04573022712153809,0.007584218016633781,-0.009314821135542495,-0.009314821135542495,-0.009314821135542828,-0.009314821135542828,0.06486535560135634,-0.6173125321271714,-0.11725975508784857,-0.6424188994058072,-0.1821251106892049,0.15343244744732676,0.15343244744732676,0.15343244744732765,0.15343244744732765,-0.3382857869160616,-0.025901717660870762,-0.345870006467604,0.04573022712153807,-0.007584219551542426,0.009314787335942043,0.009314787335942043,0.009314787335940156,0.009314787335940156,-0.06486535571961177,0.6173125339228074,0.11725975508784851,0.6424188994058073,0.1821251108074603,-0.15343246846909775,-0.15343246846909775,-0.15343246846909686,-0.15343246846909686,0.014802870001325784,-0.5249801725533583,-0.1461911012282401,-0.5176525823453628,-0.1609939712295659,0.09757306431019985,0.09757306431019985,0.09757306431020057,-0.14396700274157714,-0.14396700274157714,-0.09317833862019928,0.5016393716852483,0.048615518019886006,0.548645616512704,0.1417938566400853,-0.08718039455231487,-0.08718039455231487,-0.08718039455231524,-0.13864426968789503,-0.13864426968789503,0.4490811323015519,-0.4945648781024039,0.30224949352911096,-0.6157083278041007,-0.14683163877244093,0.08458360478713667,0.08458360478713667,0.08458360478713686,0.19022943246792215,0.19022943246792215,0.3383985808821494,0.5679050751441753,0.5056023173230081,0.4883715596269201,0.16720373644085867,-0.09354551847214516,-0.09354551847214516,-0.09354551847214394,-0.14063309973085994,-0.14063309973085994,6.938893903907228e-18,5.204170427930421e-18,6.938893903907228e-18,3.469446951953614e-18,1.1968752872549804,1.5525305418130626,suspended_pr_ankle_pitch_roll_pd
2540,12.705000000000586,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.038743575414178354,0.021080426043747377,0.044905374557315386,-0.05072885100097724,0.0061617991431370325,-0.008116433499358866,-0.008116433499358866,-0.008116433499359033,-0.008116433499359033,0.0524993507068953,-0.6188533407325899,-0.13007704135064185,-0.6392550777400238,-0.18257639205753715,0.1539805081119905,0.1539805081119905,0.1539805081119905,0.1539805081119905,-0.3387435739368264,-0.021080428930802093,-0.3449053745573154,0.05072885100097722,-0.006161800620488989,0.008116402937581313,0.008116402937581313,0.008116402937581979,0.008116402937581979,-0.05249935078899441,0.618853342547536,0.13007704135064177,0.6392550777400238,0.18257639213963617,-0.15398053123123034,-0.15398053123123034,-0.15398053123123034,-0.15398053123123034,0.004317560396721104,-0.5243889097109474,-0.1564948277910574,-0.5126587287982673,-0.1608123881877785,0.09723200370405059,0.09723200370405059,0.09723200370405068,-0.14553227836811214,-0.14553227836811214,-0.08309587181217935,0.5050216076810635,0.059579989732656644,0.5477628197203809,0.142675861544836,-0.08806566816372473,-0.08806566816372473,-0.08806566816372464,-0.13749224299593565,-0.13749224299593565,0.43908600010115084,-0.5029372880267451,0.28989743349765296,-0.6194404057212147,-0.14918856660349789,0.08551135629091945,0.08551135629091945,0.08551135629091919,0.19300243569923947,0.19300243569923947,0.3496931170615277,0.5627571147103521,0.5152642707048727,0.47776398905018846,0.16557115364334496,-0.09321181855434461,-0.09321181855434461,-0.09321181855434485,-0.14004466175009395,-0.14004466175009395,3.469446951953614e-18,2.8609792490763984e-17,3.469446951953614e-18,0.0,1.194559961144804,1.5518293277266986,suspended_pr_ankle_pitch_roll_pd
2544,12.72500000000059,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.039104797960552315,0.01624835464764694,0.04384102545596605,-0.05570152106288251,0.0047362274954137334,-0.006913944944017647,-0.006913944944017647,-0.006913944944017425,-0.006913944944017425,0.040106486243761015,-0.6200775326432473,-0.14282777779553174,-0.635764201364393,-0.18293426403929275,0.15444978768407136,0.15444978768407136,0.15444978768407225,0.15444978768407225,-0.33910479654127285,-0.016248357561581935,-0.3438410254559662,0.05570152106288209,-0.00473622891469333,0.006913917689061577,0.006913917689061577,0.006913917689062521,0.006913917689062521,-0.04010648628933554,0.6200775344760594,0.14282777779553069,0.6357642013643933,0.18293426408486624,-0.1544498128975791,-0.1544498128975791,-0.1544498128975782,-0.1544498128975782,-0.006152693086494618,-0.5235366504569927,-0.16669498026737414,-0.5072944383342892,-0.16054228718087954,0.09685111208419894,0.09685111208419894,0.09685111208419935,-0.14704925973107083,-0.14704925973107083,-0.07294970966592525,0.508081172585688,0.07052451105842127,0.5466520691254217,0.1434742207243465,-0.08891901357092999,-0.08891901357092999,-0.08891901357093061,-0.13624431927443956,-0.13624431927443956,0.4289274332776992,-0.5109757311090972,0.2774741597200687,-0.6228301226264628,-0.1514532735576305,0.08640290353974985,0.08640290353974985,0.08640290353974897,0.1956827036375334,0.1956827036375334,0.36088055569711286,0.55727040333181,0.524710540192036,0.46680388773691467,0.16382998449492314,-0.09283359007244307,-0.09283359007244307,-0.0928335900724429,-0.1393755237555213,-0.1393755237555213,2.7769124835677133e-17,1.1275702593849246e-17,3.469446951953614e-18,4.336808689942018e-18,1.192708700284255,1.5513187785024074,suspended_pr_ankle_pitch_roll_pd
2548,12.745000000000593,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.039369271330937206,0.011407972713152612,0.04267750370422313,-0.06064569319736623,0.0033082323732859242,-0.005707972032993336,-0.005707972032993336,-0.005707972032992975,-0.005707972032992975,0.027693102627972706,-0.620984481559461,-0.15550544091014756,-0.6319480562757726,-0.18319854353812026,0.15484004648590055,0.15484004648590055,0.15484004648590144,0.15484004648590144,-0.3393692699703056,-0.01140797565700238,-0.3426775037042231,0.06064569319736621,-0.0033082337339175316,0.005707948159159315,0.005707948159159315,0.005707948159159121,0.005707948159159121,-0.027693102636683918,0.6209844834086482,0.15550544091014748,0.6319480562757727,0.1831985435468314,-0.15484007378815345,-0.15484007378815345,-0.15484007378815257,-0.15484007378815257,-0.016602568309504948,-0.52241502391969,-0.17678410735545586,-0.501555520100019,-0.1601815390459509,0.09643084064178392,0.09643084064178392,0.09643084064178425,-0.14851794683700725,-0.14851794683700725,-0.06274616889451319,0.5108276343880958,0.08144461260983732,0.5453223442768237,0.1441907815043505,-0.08973958997995145,-0.08973958997995145,-0.08973958997995216,-0.1349031999570078,-0.1349031999570078,0.418612134855837,-0.5186789743425977,0.2649864940776079,-0.6258800194780478,-0.1536256407782291,0.08725745695416359,0.08725745695416359,0.08725745695416315,0.1982684178175127,0.1982684178175127,0.371954117812646,0.5514439441506885,0.5339340954521333,0.4554939946710736,0.16197997763948735,-0.09241155266960419,-0.09241155266960419,-0.0924115526696036,-0.13862564156607468,-0.13862564156607468,4.336808689942018e-18,1.9949319973733282e-17,6.071532165918825e-18,2.809234570782673e-17,1.1913256683349567,1.5510007728196655,suspended_pr_ankle_pitch_roll_pd
2552,12.765000000000596,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.03953686026319809,0.006561756581482376,0.041415404581314236,-0.06555883787460662,0.0018785443181161474,-0.004499132816428109,-0.004499132816428109,-0.004499132816428275,-0.004499132816428275,0.015265550773144473,-0.6215737234882963,-0.16810354456778356,-0.627808594884504,-0.18336909534092805,0.15515108527804244,0.15515108527804244,0.15515108527804244,0.15515108527804244,-0.33953685896185204,-0.006561759558423725,-0.34141540458131414,0.06555883787460698,-0.001878545619462102,0.00449911240325207,0.00449911240325207,0.0044991124032507795,0.0044991124032507795,-0.015265550744684187,0.6215737253523108,0.1681035445677845,0.6278085948845037,0.1833690953124687,-0.15515111466122633,-0.15515111466122633,-0.15515111466122633,-0.15515111466122633,-0.027026604052205083,-0.5210171321833577,-0.18675467680088528,-0.4954380846652402,-0.1597280727486802,0.09597180991097627,0.09597180991097627,0.09597180991097636,-0.14993861144979698,-0.14993861144979698,-0.052491450808801084,0.5132668725273498,0.09233600505941508,0.5437826629679919,0.14482745586821616,-0.09052679085801142,-0.09052679085801142,-0.09052679085801134,-0.13347072941263677,-0.13347072941263677,0.4081468271799697,-0.526046248938651,0.25244120731750264,-0.6285926637775283,-0.15570561986246706,0.08807420166094279,0.08807420166094279,0.08807420166094326,0.2007577541275723,0.2007577541275723,0.38290700750036577,0.5452770042379875,0.5429280025954383,0.4438402511691597,0.1600209950950725,-0.09194643204221956,-0.09194643204221956,-0.09194643204221907,-0.13779500098611872,-0.13779500098611872,6.071532165918825e-18,5.204170427930421e-18,5.204170427930421e-18,1.3877787807814457e-17,1.190418310018292,1.5508767098238103,suspended_pr_ankle_pitch_roll_pd
2556,12.785000000000599,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.03960747906114328,0.0017121855649523377,0.04005537380047139,-0.0704384414390027,0.0004478947393281099,-0.003288046507879727,-0.003288046507879727,-0.003288046507879571,-0.003288046507879571,0.0028301888412550122,-0.6218449569808177,-0.18061564334582333,-0.623347935015523,-0.18344583218707836,0.15538274535834873,0.15538274535834873,0.15538274535834695,0.15538274535834695,-0.33960747781978573,-0.0017121885782881686,-0.34005537380047124,0.07043844143900306,-0.00044789598068550873,0.0032880296400499276,0.0032880296400499276,0.003288029640047093,0.003288029640047093,-0.0028301887753466506,0.6218449588580567,0.18061564334582425,0.6233479350155228,0.1834458321211709,-0.1553827768123046,-0.1553827768123046,-0.1553827768123046,-0.1553827768123046,-0.03741920309093515,-0.5193362375341715,-0.19659908412998825,-0.4889387405648972,-0.1591798810390531,0.09547463424903635,0.09547463424903635,0.0954746342490352,-0.15131144577887282,-0.15131144577887282,-0.04219163611471344,0.5154050171635047,0.10319457962614996,0.5420420628050681,0.1453862157408634,-0.09127999815904196,-0.09127999815904196,-0.09127999815904099,-0.13194884125493775,-0.13194884125493775,0.397538244292089,-0.5330770784659741,0.23984501871800507,-0.630970631748471,-0.15769322557408394,0.0888523425675575,0.0888523425675575,0.08885234256755857,0.2031488798209165,0.2031488798209165,0.39373241639754014,0.538769017124356,0.5516854398902231,0.43184812719855137,0.15795302349268298,-0.09143896071282527,-0.09143896071282527,-0.09143896071282422,-0.13688358934393588,-0.13688358934393588,4.336808689942018e-18,4.7704895589362195e-18,2.6020852139652106e-18,8.239936510889834e-18,1.1899918959969085,1.550947493853099,suspended_pr_ankle_pitch_roll_pd
2560,12.805000000000602,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.039581091638099364,-0.0031382593209168,0.038598107178572816,-0.07528200739520546,-0.000982984459526548,-0.0020753331625755767,-0.0020753331625755767,-0.0020753331625753962,-0.0020753331625753962,-0.009606621010288712,-0.6217980432861766,-0.19303533582333304,-0.6185683588248431,-0.18342871481304432,0.15553490864043162,0.15553490864043162,0.1555349086404334,0.1555349086404334,-0.3395810904575007,0.00313825626777384,-0.33859810717857286,0.07528200739520544,0.0009829832789278181,0.0020753199297836034,0.0020753199297836034,0.002075319929783305,0.002075319929783305,0.009606621113889165,0.6217980451749918,0.19303533582333296,0.6185683588248432,0.1834287147094438,-0.15553494215268948,-0.15553494215268948,-0.1555349421526877,-0.1555349421526877,-0.04777463555339858,-0.5173657756571298,-0.20630966186694846,-0.48205464537698667,-0.15853502631354988,0.09493992109830737,0.09493992109830737,0.09493992109830834,-0.15263656205990672,-0.15263656205990672,-0.031852680043030455,0.5172484357124013,0.11401640833657707,0.5401095819541999,0.14586908837960752,-0.09199858272414256,-0.09199858272414256,-0.09199858272414371,-0.13033955687995127,-0.13033955687995127,0.38679312496221124,-0.5397713823416573,0.2272045960801421,-0.6330164953044467,-0.15958852888206915,0.08959106665033313,0.08959106665033313,0.08959106665033222,0.20543994891800751,0.20543994891800751,0.4044235285409181,0.5319197349870474,0.5601997140868364,0.4195251580558245,0.15577618554591832,-0.09088987121531383,-0.09088987121531383,-0.09088987121531268,-0.13589143192295966,-0.13589143192295966,2.778605206969998e-17,4.7704895589362195e-18,6.5052130349130266e-18,1.734723475976807e-17,1.1900493709595248,1.5512134652138996,suspended_pr_ankle_pitch_roll_pd
2564,12.825000000000605,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.03945771153511763,-0.007987096626064668,0.03704435028014935,-0.08008705768537328,-0.0024133612549682784,-0.0008616133574437246,-0.0008616133574437246,-0.000861613357443905,-0.000861613357443905,-0.022038515883629057,-0.6214330064224839,-0.2053562678561526,-0.6134723116319593,-0.18331775197252353,0.15560749771108107,0.15560749771108107,0.15560749771108107,0.15560749771108107,-0.3394577104161176,0.007987093529611555,-0.33704435028014945,0.08008705768537287,0.0024133601359681567,0.0008616038542363924,0.0008616038542363924,0.000861603854234505,0.000861603854234505,0.0220385160251321,0.6214330083211841,0.20535626785615158,0.6134723116319596,0.18331775183101948,-0.15560753326678878,-0.15560753326678878,-0.15560753326678878,-0.15560753326678878,-0.058087042597669336,-0.5150993751895567,-0.21587868941114977,-0.47478344879481393,-0.15779164681348043,0.09436827026075387,0.09436827026075387,0.09436827026075395,-0.15391399276792772,-0.15391399276792772,-0.021480407841421537,0.5188037136374776,0.12479774385242637,0.537994239816382,0.1462781516938479,-0.09268190458617726,-0.09268190458617726,-0.09268190458617716,-0.12864498252564202,-0.12864498252564202,0.37591820633825984,-0.5461293604896511,0.21452655593045478,-0.6347328069051215,-0.16139165040780507,0.09028957169623457,0.09028957169623457,0.09028957169623528,0.20762911990598285,0.20762911990598285,0.41497352584268976,0.5247291492790579,0.5684642778150314,0.4068782963702384,0.15349075197234163,-0.09029990009246089,-0.09029990009246089,-0.09029990009246018,-0.13481856900536854,-0.13481856900536854,4.87890977618477e-18,4.228388472693467e-18,4.336808689942018e-18,1.6263032587282567e-18,1.1905912730265407,1.5516746262734915,suspended_pr_ankle_pitch_roll_pd
2568,12.845000000000608,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.039237401913804766,-0.01283184573467727,0.03539489803594048,-0.08485113395699019,-0.0038425038778642853,0.00035249212694465903,0.00035249212694465903,0.0003524921269447978,0.0003524921269447978,-0.034459135395811843,-0.6207500331643909,-0.21757213582778848,-0.6080624006687798,-0.18311300043197665,0.15560047586703085,0.15560047586703085,0.15560047586703085,0.15560047586703085,-0.33923740085731424,0.012831842591340074,-0.33539489803594036,0.08485113395699054,0.003842502821373883,-0.0003524978014084468,-0.0003524978014084468,-0.000352497801406948,-0.000352497801406948,0.03445913557539361,0.6207500350712497,0.21757213582778934,0.6080624006687795,0.18311300025239574,-0.15560051344895776,-0.15560051344895776,-0.15560051344895776,-0.15560051344895776,-0.06835044042066087,-0.5125308707610282,-0.22529840331602183,-0.4671230264364736,-0.15694796289536095,0.09376027341109647,0.09376027341109647,0.0937602734110964,-0.15514368984720495,-0.15514368984720495,-0.011080510540000907,0.5200776388963236,0.13553501896378314,0.5357051146482439,0.14661552950378404,-0.09332931369299798,-0.09332931369299798,-0.09332931369299804,-0.12686730713009334,-0.12686730713009334,0.3649202182016794,-0.5521514965481916,0.2018174640004879,-0.6361220902523426,-0.16310275420119152,0.09094704971374248,0.09094704971374248,0.09094704971374191,0.20971450323585872,0.20971450323585872,0.4253755942005246,0.5171975799627181,0.5764727476050536,0.3939170112323177,0.151097153404529,-0.0896697888147578,-0.0896697888147578,-0.08966978881475836,-0.1336650754974191,-0.1336650754974191,2.7915258440196964e-17,2.921155352166185e-17,2.7951869596744664e-17,2.8435256095437414e-17,1.191615725545533,1.5523303054167554,suspended_pr_ankle_pitch_roll_pd
2572,12.865000000000611,0.0,0.0,1.05,0,constant,circle,0.2,0.58,0.03892027552378323,-0.017670028133457152,0.03365059433619247,-0.08957179882060641,-0.005269681187590761,0.0015663626223192395,0.0015663626223192395,0.001566362622319295,0.001566362622319295,-0.046862124932851364,-0.6197494729474315,-0.22967668987446496,-0.6023413937457166,-0.1828145649416136,0.15551384713079308,0.15551384713079308,0.15551384713079308,0.15551384713079308,-0.33892027453078516,0.017670024939609667,-0.3336505943361925,0.08957179882060638,0.005269680194592674,-0.0015663643645105196,-0.0015663643645105196,-0.0015663643645112968,-0.0015663643645112968,0.04686212515065276,0.6197494748606664,0.2296766898744649,0.6023413937457166,0.18281456472381213,-0.1555138867193886,-0.1555138867193886,-0.15551388671939037,-0.15551388671939037,-0.07855872458435112,-0.5096543206619664,-0.23456100828114881,-0.4590723895001999,-0.1560022836967977,0.09311651320296054,0.09311651320296054,0.09311651320296051,-0.1563255255831403,-0.1563255255831403,-0.0006585411500809661,0.5210771860460958,0.14622484557416573,0.5332508797312628,0.1468833867242467,-0.09394015032495376,-0.09394015032495376,-0.09394015032495379,-0.1250088000437362,-0.1250088000437362,0.3538058778020772,-0.5578384804536131,0.18908383596254394,-0.6371868287624399,-0.16472204183953323,0.09156269484060173,0.09156269484060173,0.09156269484060305,0.21169421455577195,0.21169421455577195,0.4356229300123171,0.5093257893910755,0.5842189226655954,0.3806502447228084,0.14859599265327827,-0.08900026999092853,-0.08900026999092853,-0.08900026999092926,-0.13243108736302808,-0.13243108736302808,2.816255578577367e-17,4.336808689942018e-19,2.816255578577367e-17,1.951563910473908e-17,1.1931185124401993,1.5531793572407362,suspended_pr_ankle_pitch_roll_pd
