step,time,root_x,root_y,root_z,contact_count,amp_stage,motion_pattern,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
6428,32.14499999999799,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.3473857652922574,0.31121667721672835,-0.03656551447379679,0.7971425617536958,0.3108202508184606,-0.001982131991338787,-0.001982131991338787,-0.001982131991338898,-0.001982131991338898,0.13006864959762768,0.20341691012686866,0.331811699059174,-0.11650392478228042,0.20174304946154634,-0.008369303326611677,-0.008369303326611677,-0.008369303326611677,-0.008369303326611677,0.04738581846243522,-0.31121665498540707,-0.26343448552620136,-0.7971425617536964,-0.3108203039886366,0.0019817549838525572,0.0019817549838525572,0.0019817549838525572,0.0019817549838525572,-0.130068658640308,-0.2034169187679761,-0.3318116990591743,0.11650392478227849,-0.2017430404188663,0.008369391745549182,0.008369391745549182,0.00836939174554896,0.00836939174554896,0.5174545233537862,-0.2573125983692304,0.2944965827880467,-0.9495497887161678,-0.22295794056573948,-0.00400478739843747,-0.00400478739843747,-0.00400478739843743,0.013826440421661328,0.013826440421661328,0.2939830127786006,-0.5881897093697099,-0.2535500215761134,-0.7658007009149859,-0.547533034354714,0.005695122768742724,0.005695122768742724,0.005695122768742766,0.005553848880310631,0.005553848880310631,0.05772336591010292,0.46540343369266185,0.5691376858161072,0.9882498808623162,0.5114143199060043,-0.006135136908833503,-0.006135136908833503,-0.006135136908833368,-0.010308999198951188,-0.010308999198951188,-0.15877641870972625,0.13199315319145116,0.011519959994868613,1.0974173553975086,0.17029637870459485,0.004061443587540693,0.004061443587540693,0.00406144358754056,0.005807355027731192,0.005807355027731192,1.734723475976807e-18,1.734723475976807e-18,4.336808689942018e-19,0.0,1.573324617362989,1.2059598366897848,suspended_pr_ankle_pitch_roll_pd
6432,32.164999999998,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.34104064621964814,0.32084052790573087,-0.020681258674273645,0.7911523732820457,0.3203593875453745,-0.0024057018017820397,-0.0024057018017820397,-0.00240570180178179,-0.00240570180178179,0.13405613544665723,0.19692402462155595,0.32931827478373427,-0.13281799483166293,0.19526213933707703,-0.008309426422394628,-0.008309426422394628,-0.008309426422394628,-0.008309426422394628,0.0410406997836793,-0.3208405097366088,-0.27931874132572454,-0.7911523732820465,-0.32035944110940384,0.00240534313602514,0.00240534313602514,0.0024053431360249178,0.0024053431360249178,-0.134056144658511,-0.1969240329700019,-0.3293182747837346,0.13281799483166104,-0.1952621301252236,0.00830951422389159,0.00830951422389159,0.0083095142238917,0.0083095142238917,0.5120904944275153,-0.27429088609628377,0.27557991809848953,-0.9420393416134307,-0.23651057632902578,-0.0038168247639753087,-0.0038168247639753087,-0.003816824763975401,0.014254808799896537,0.014254808799896537,0.2821541613394436,-0.5928129108510364,-0.26856609853324503,-0.7356889725696936,-0.5507202598726886,0.005828301834869107,0.005828301834869107,0.005828301834869014,0.005140444215720931,0.005140444215720931,0.06710179332501688,0.4712944729970389,0.5888687642414592,0.984675248349038,0.5217669709164423,-0.006319557571907042,-0.006319557571907042,-0.006319557571906991,-0.01071826671937408,-0.01071826671937408,-0.1559310278100343,0.14871457504252367,0.03363388027870169,1.1137985702132225,0.189564908088736,0.0038348493039045964,0.0038348493039045964,0.0038348493039047677,0.005430943797571215,0.005430943797571215,1.734723475976807e-18,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,1.5675319595393016,1.2123190448627736,suspended_pr_ankle_pitch_roll_pd
6436,32.18499999999801,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.33450699334035583,0.3301477542004456,-0.004924624859601656,0.7843814129349516,0.3295823684807542,-0.0028269285984571235,-0.0028269285984571235,-0.0028269285984572345,-0.0028269285984572345,0.13791132419563484,0.1902368009834608,0.32649985313016083,-0.14900098955545382,0.188588528934526,-0.008241360244674034,-0.008241360244674034,-0.008241360244674034,-0.008241360244674034,0.03450704721701082,-0.33014774009103925,-0.29507537514040005,-0.7843814129349508,-0.32958242235741086,0.002826588668142005,0.002826588668142005,0.002826588668142005,0.002826588668142005,-0.13791133357072827,-0.1902368090326946,-0.3264998531301605,0.14900098955545557,-0.18858851955943223,0.008241447366311938,0.008241447366311938,0.008241447366311827,0.008241447366311827,0.506392945609001,-0.290752677852754,0.2568180170484271,-0.9340787033085934,-0.24957492856057395,-0.0036228872695478493,-0.0036228872695478493,-0.003622887269547807,0.014662637348446932,0.014662637348446932,0.2702416319442943,-0.5967206332608967,-0.28297297377799036,-0.7048863397888289,-0.5532146057222846,0.005956687457781105,0.005956687457781105,0.005956687457781146,0.004725110853109122,0.004725110853109122,0.07659435470723379,0.4769174648321468,0.6085175394379753,0.9800116702791464,0.5319231847307415,-0.006495404818245849,-0.006495404818245849,-0.006495404818245781,-0.011122399257325935,-0.011122399257325935,-0.15275133170324295,0.16544502959992843,0.05606480228839348,1.1291150096181963,0.20881613399163643,0.0036069593065881267,0.0036069593065881267,0.0036069593065880604,0.0050488597810325365,0.0050488597810325365,1.734723475976807e-18,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,1.561553235444848,1.2188023774174879,suspended_pr_ankle_pitch_roll_pd
6440,32.20499999999802,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.32779125444642,0.3391291713934364,0.010688837074972563,0.7768363628328046,0.3384800915213926,-0.0032453993602193087,-0.0032453993602193087,-0.003245399360219059,-0.003245399360219059,0.14163041127738493,0.18336183842037074,0.32335921554035224,-0.16503693829166455,0.1817288042629673,-0.008165170787017173,-0.008165170787017173,-0.008165170787017173,-0.008165170787017173,0.02779130855465326,-0.33912916133047905,-0.3106888370749743,-0.7768363628328037,-0.3384801456296276,0.0032450785042572594,0.0032450785042572594,0.0032450785042572594,0.0032450785042572594,-0.14163042080964286,-0.18336184616302065,-0.3233592155403519,0.16503693829166632,-0.18172879473070905,0.008165257161557804,0.008165257161557804,0.008165257161558026,0.008165257161558026,0.5003724084453209,-0.30668243958262714,0.23821957697867982,-0.9256978455796202,-0.26215283146664115,-0.0034230016298942814,-0.0034230016298942814,-0.0034230016298943755,0.015049536470688135,0.015049536470688135,0.25825972042494677,-0.5999149121580201,-0.29675725092012645,-0.6734368692428315,-0.5550169713450732,0.006080136931129062,0.006080136931129062,0.006080136931128968,0.004308300365584604,0.004308300365584604,0.08619561144826368,0.48226611058341984,0.6280615538074544,0.9741932365472892,0.5418659423591907,-0.006662367420151217,-0.006662367420151217,-0.006662367420151351,-0.0115210525204047,-0.0115210525204047,-0.1492373947993328,0.18216432428323093,0.07879127819566975,1.1433514240067806,0.22802867299500254,0.0033779207112908352,0.0033779207112908352,0.0033779207112909684,0.004661356517480253,0.004661356517480253,1.734723475976807e-18,1.734723475976807e-18,4.336808689942018e-19,4.336808689942018e-19,1.5553947790887555,1.2254057458288268,suspended_pr_ankle_pitch_roll_pd
6444,32.22499999999803,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.32090005701954566,0.34777591624891635,0.026143718527548765,0.7685246690291343,0.3470437755470944,-0.003660703509109464,-0.003660703509109464,-0.0036607035091096307,-0.0036607035091096307,0.14520972643502558,0.17630592140576593,0.31989946144443737,-0.18091001549492894,0.1746897350094118,-0.008080931981770956,-0.008080931981770956,-0.008080931981770734,-0.008080931981770734,0.02090011127871405,-0.34777591020815274,-0.3261437185275469,-0.7685246690291353,-0.347043829806261,0.0036604020094588297,0.0036604020094588297,0.0036604020094588297,0.0036604020094588297,-0.14520973611821555,-0.1763059288336731,-0.31989946144443776,0.18091001549492705,-0.1746897253262222,0.008081017537254542,0.008081017537254542,0.008081017537254542,0.008081017537254542,0.4940396998829443,-0.3220669172085438,0.21979270491143296,-0.9169264917106207,-0.2742469949715114,-0.0032172074583961007,-0.0032172074583961007,-0.0032172074583959103,0.015415173569255947,0.015415173569255947,0.24622267155434407,-0.6023986064166338,-0.3099064460472475,-0.6413856012023581,-0.5561291176015916,0.006198514943812923,0.006198514943812923,0.006198514943812853,0.003890439644378484,0.003890439644378484,0.09589999445911727,0.4873336646606825,0.6474771993368662,0.9671647025203085,0.551577204877749,-0.006820155484671703,-0.006820155484671703,-0.006820155484671703,-0.011913874632630656,-0.011913874632630656,-0.14538969024272724,0.19885182090827172,0.10179155376170149,1.1564924059805735,0.24718124400442873,0.0031478737265136945,0.0031478737265136945,0.0031478737265136945,0.004268696021580227,0.004268696021580227,0.0,1.788112030672749e-18,4.336808689942018e-19,1.788112030672749e-18,1.549064008715762,1.2321251106590185,suspended_pr_ankle_pitch_roll_pd
6448,32.24499999999804,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.3138402016918679,0.35607945574682476,0.04142476739603401,0.759454534162236,0.3552649690879019,-0.004072433294614208,-0.004072433294614208,-0.004072433294614264,-0.004072433294614264,0.1486457373439013,0.16907601298589095,0.3161240052020051,-0.19660455635443772,0.16747826785810382,-0.00798872563893549,-0.00798872563893549,-0.007988725638935601,-0.007988725638935601,0.01384025602195285,-0.35607945369282634,-0.34142476739603567,-0.7594545341622349,-0.3552650234179885,0.004072151374189037,0.004072151374189037,0.004072151374189037,0.004072151374189037,-0.14864574717161833,-0.16907602009015302,-0.3161240052020047,0.1966045563544394,-0.16747825803038635,0.007988810298833249,0.007988810298833249,0.007988810298833249,0.007988810298833249,0.4874058846570733,-0.3368942287204206,0.20154493515817867,-0.9077923422800603,-0.2858609494988946,-0.0030055608690773387,-0.0030055608690773387,-0.0030055608690773812,0.015759264985913495,0.015759264985913495,0.2341446629772893,-0.6041753608258501,-0.3224090631037146,-0.608788384082061,-0.5565537260810038,0.006311690395034364,0.006311690395034364,0.006311690395034451,0.0034719293395094855,0.0034719293395094855,0.10570179533303208,0.49211294299277003,0.666739661550169,0.9588643522101167,0.5610378662171369,-0.006968501361166189,-0.006968501361166189,-0.006968501361166189,-0.012300506515965662,-0.012300506515965662,-0.14120910905505576,0.21548644799496186,0.12504356418513424,1.1685222859763953,0.26625267324019,0.002916953858043257,0.002916953858043257,0.002916953858043257,0.0038711514970351285,0.0038711514970351285,0.0,0.0,0.0,0.0,1.5425676039079026,1.2389565960455013,suspended_pr_ankle_pitch_roll_pd
6452,32.264999999998054,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.3066186555358887,0.3640315955015311,0.05651690313008473,0.7496349093601806,0.3631355586659734,-0.004480184177788171,-0.004480184177788171,-0.004480184177788171,-0.004480184177788171,0.1519350530974445,0.16167924791064633,0.312036572732554,-0.21210507225317335,0.16010151963510946,-0.007888641377684191,-0.007888641377684191,-0.007888641377684413,-0.007888641377684413,0.006618709857721804,-0.3640315973875146,-0.356516903130083,-0.7496349093601818,-0.3631356129878048,0.0044799219985489636,0.0044799219985489636,0.004479921998549186,0.004479921998549186,-0.15193506306309687,-0.16167925468167405,-0.3120365727325544,0.21210507225317157,-0.16010150966945755,0.007888725061082624,0.007888725061082624,0.007888725061082513,0.007888725061082513,0.4804822385837224,-0.3511547183168212,0.18348324695616808,-0.8983228142936329,-0.29699899162755433,-0.0027881336461066707,-0.0027881336461066707,-0.002788133646106798,0.016081582880413548,0.016081582880413548,0.22203978984458,-0.6052495763401898,-0.3342546699842454,-0.5756959094114321,-0.5562944598288254,0.006419541023034281,0.006419541023034281,0.006419541023034415,0.0030531462567640437,0.0030531462567640437,0.11559515777916009,0.49659632372872314,0.6858228618677322,0.9492274769102204,0.5702277040885722,-0.00710716076292291,-0.00710716076292291,-0.007107160762922958,-0.012680579751217266,-0.012680579751217266,-0.13669696788126837,0.23204675251885584,0.14852492786034382,1.1794250484215443,0.28522189574161216,0.0026852931604728347,0.0026852931604728347,0.0026852931604726665,0.0034690033469686543,0.0034690033469686543,1.734723475976807e-18,0.0,1.734723475976807e-18,0.0,1.5359134216012462,1.2458963092302424,suspended_pr_ankle_pitch_roll_pd
6456,32.284999999998064,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.2992425451901964,0.37162448784695956,0.07140523161383736,0.7390754854071042,0.3706477768040337,-0.004883555214629021,-0.004883555214629021,-0.004883555214629132,-0.004883555214629132,0.15507442755352618,0.15412292559503232,0.3076411978384468,-0.2273962660533544,0.1525667702849206,-0.0077807765505584214,-0.0077807765505584214,-0.0077807765505585325,-0.0077807765505585325,-0.0007574005743117961,-0.37162449361466376,-0.37140523161383565,-0.7390754854071054,-0.37064783103952387,0.004883312875699541,0.004883312875699541,0.004883312875699541,0.004883312875699541,-0.15507443765032236,-0.15412293202260907,-0.30764119783844734,0.2273962660533526,-0.15256676018812498,0.007780859172420662,0.007780859172420662,0.00778085917242044,0.00778085917242044,0.47328021294525086,-0.36484039704131327,0.16561408214327944,-0.888544328995983,-0.3076661308019714,-0.0025650149887631295,-0.0025650149887631295,-0.0025650149887631495,0.016381950060047935,0.016381950060047935,0.20992205003050352,-0.6056263805109754,-0.34543397365882106,-0.5421682533674276,-0.5553560236893246,0.006521951428976475,0.006521951428976475,0.006521951428976583,0.002634442350419602,0.002634442350419602,0.12557406933476134,0.5007758083510562,0.7046993990627589,0.9381865126740686,0.5791253297279976,-0.0072359121148921225,-0.0072359121148921225,-0.007235912114891988,-0.013053720468703527,-0.013053720468703527,-0.1318550153161911,0.2485109965851702,0.17221293888656156,1.1891842563094046,0.3040679542027527,0.002453019153947521,0.002453019153947521,0.0024530191539473872,0.0030625438589077297,0.0030625438589077297,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,1.5291093137609724,1.2529401879069675,suspended_pr_ankle_pitch_roll_pd
6460,32.304999999998074,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.29171914982774144,0.37885063958007814,0.08607505986456138,0.7277866831795982,0.3777942096923028,-0.005282149438876671,-0.005282149438876671,-0.0052821494388766155,-0.0052821494388766155,0.1580607625379929,0.14641450291809632,0.3029422182240461,-0.2424630471928212,0.1448814556860532,-0.007665236160215416,-0.007665236160215416,-0.007665236160215638,-0.007665236160215638,-0.008280796099887508,-0.3788506491596549,-0.3860750598645629,-0.7277866831795968,-0.3777942637646754,0.005281926974897155,0.005281926974897155,0.005281926974897377,0.005281926974897377,-0.15806077275893005,-0.14641450899145064,-0.30294221822404555,0.24246304719282286,-0.1448814454651155,0.007665317631675661,0.007665317631675661,0.007665317631675661,0.007665317631675661,0.46581140013627204,-0.3779449360772428,0.14794336320708346,-0.8784823975156754,-0.3178680369291886,-0.002336312435280214,-0.002336312435280214,-0.002336312435280364,0.016660238692530714,0.016660238692530714,0.19780532987546462,-0.6053116010643105,-0.3559388935343414,-0.5082685962418031,-0.553744223409806,0.006618813983389233,0.006618813983389233,0.006618813983389346,0.0022161460375433304,0.0022161460375433304,0.13563235343143046,0.504642980273487,0.7233404898819631,0.9256708171215168,0.5877081364505327,-0.007354559194302523,-0.007354559194302523,-0.0073545591943026374,-0.013419547219807511,-0.013419547219807511,-0.12668543682557995,0.26485723892487967,0.19608455773826478,1.1977829882256121,0.3227699945638447,0.0022202583257254537,0.0022202583257254537,0.0022202583257253535,0.0026520728356807955,0.0026520728356807955,0.0,0.0,0.0,1.2266347333466993e-18,1.5221632926438318,1.260084336776534,suspended_pr_ankle_pitch_roll_pd
6464,32.324999999998084,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.2840558939735952,0.38570291935520445,0.10051191053288974,0.7157796433625423,0.384567804506485,-0.005675574243597548,-0.005675574243597548,-0.0056755742435972145,-0.0056755742435972145,0.16089111090222913,0.13856158686644063,0.29794427121491446,-0.25729054657763056,0.13705316031268533,-0.007542132768776355,-0.007542132768776355,-0.007542132768776466,-0.007542132768776466,-0.015944052192391502,-0.3857029326651614,-0.40051191053289126,-0.7157796433625411,-0.3845678583404998,0.005675371623308223,0.005675371623308223,0.005675371623308223,0.005675371623308223,-0.1608911212400829,-0.13856159257432576,-0.29794427121491385,0.2572905465776322,-0.13705314997483095,0.00754221299747404,0.00754221299747404,0.00754221299747404,0.00754221299747404,0.4580875007136307,-0.3904635020052964,0.13047651175765101,-0.8681616662788197,-0.3276109889559797,-0.002102152416084603,-0.002102152416084603,-0.002102152416084799,0.0169163675747464,0.0169163675747464,0.18570339049069412,-0.6043117422968535,-0.3657626303894456,-0.4740603136440479,-0.5514660208801397,0.00671002886406468,0.00671002886406468,0.006710028864064619,0.0017985621870391427,0.0017985621870391427,0.14576366182435177,0.5081890724678926,0.7417159123493587,0.9116072969805841,0.595952250525007,-0.007462930001685487,-0.007462930001685487,-0.007462930001685487,-0.013777673953534525,-0.013777673953534525,-0.12119085824755534,0.28106344111769715,0.2201164013757728,1.205203797665847,0.34130725962332814,0.0019871348251090186,0.0019871348251090186,0.0019871348251090186,0.0022379005866583327,0.0022379005866583327,1.2266347333466993e-18,8.673617379884035e-19,0.0,8.673617379884035e-19,1.5150832410926334,1.2673247384167545,suspended_pr_ankle_pitch_roll_pd
6468,32.344999999998095,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.27626034017926804,0.39217456472178236,0.11470153619019482,0.7030662154546083,0.3909618763694629,-0.0060634417615975655,-0.0060634417615975655,-0.0060634417615974545,-0.0060634417615974545,0.16356267943172553,0.13057192702954812,0.2926522891813402,-0.2718641312560352,0.12908960974961464,-0.007411586399667547,-0.007411586399667547,-0.007411586399667436,-0.007411586399667436,-0.023739606298537937,-0.39217458166898095,-0.4147015361901931,-0.7030662154546098,-0.3909619298916552,0.006063258886628731,0.006063258886628731,0.006063258886628953,0.006063258886628953,-0.16356268987904166,-0.1305719323603266,-0.29265228918134084,0.2718641312560335,-0.12908959930229919,0.007411665290137037,0.007411665290137037,0.007411665290137148,0.007411665290137148,0.4501202919573118,-0.4023930137032103,0.11321846749801373,-0.8576055331943642,-0.33690182445929806,-0.0018626806666485769,-0.0018626806666485769,-0.0018626806666485567,0.01715030431198401,0.01715030431198401,0.17362985447078616,-0.6026339640780638,-0.374899729936247,-0.4396158759546119,-0.5485295844070331,0.006795505536110022,0.006795505536110022,0.006795505536109912,0.0013819752201595541,0.0013819752201595541,0.1559614674291254,0.5114049483914115,0.759793951636307,0.89591960001672,0.6038324842071816,-0.007560877754519106,-0.007560877754519106,-0.007560877754519286,-0.014127705784630573,-0.014127705784630573,-0.11537434791279906,0.2971073909866478,0.24428473193182632,1.2114286385008193,0.35965907984462536,0.0017537726670405305,0.0017537726670405305,0.001753772667040498,0.0018203450505337427,0.0018203450505337427,8.673617379884035e-19,1.2266347333466993e-18,1.734723475976807e-18,1.2266347333466993e-18,1.5078776470933952,1.274657094222878,suspended_pr_ankle_pitch_roll_pd
6472,32.364999999998105,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.26834018156080497,0.3982591887986891,0.12862993338907755,0.6896589460742394,0.39697011494988255,-0.006445369244032939,-0.006445369244032939,-0.006445369244032717,-0.006445369244032717,0.16607283160278244,0.12245340795431048,0.28707149467068543,-0.28616941885943786,0.120998663067903,-0.007273724432037332,-0.007273724432037332,-0.007273724432037443,-0.007273724432037443,-0.03165976530027404,-0.398259209278401,-0.42862993338907907,-0.6896589460742377,-0.39697016808880503,0.006445205947980259,0.006445205947980259,0.006445205947979815,0.006445205947979815,-0.1660728421518699,-0.122453412896043,-0.2870714946706848,0.2861694188594394,-0.12099865251881492,0.007273801886140241,0.007273801886140241,0.007273801886140463,0.007273801886140463,0.44192159803321324,-0.4137316630825798,0.0961737079864492,-0.8468367295426246,-0.34574789004676404,-0.001618062911866676,-0.001618062911866676,-0.0016180629118668314,0.01736205865271466,0.01736205865271466,0.1615981929881936,-0.6002860628812122,-0.3833461387739874,-0.40500417534047434,-0.5449443317621809,0.006875161671337366,0.006875161671337366,0.006875161671337349,0.0009666480123147653,0.0009666480123147653,0.16621905755433738,0.5142811545134484,0.7775413529419029,0.8785306216068994,0.6113222953875654,-0.007648281562971541,-0.007648281562971541,-0.007648281562971451,-0.014469243927730455,-0.014469243927730455,-0.10923941742122911,0.3129669267208415,0.26856544473680516,1.2164388809679887,0.37780486215803427,0.0015202966877925627,0.0015202966877925627,0.001520296687792894,0.0013997345078009698,0.0013997345078009698,8.673617379884035e-19,0.0,8.673617379884035e-19,8.673617379884035e-19,1.500554654537461,1.2820772163781309,suspended_pr_ankle_pitch_roll_pd
6476,32.384999999998115,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.26030323420801,0.403950786578537,0.14228335648310794,0.6755710665776256,0.4025865906911179,-0.006820979437095254,-0.006820979437095254,-0.006820979437095698,-0.006820979437095698,0.1684190901846257,0.11421404136626209,0.28120739525335103,-0.3001922917960822,0.11278830506872534,-0.007128681487683641,-0.007128681487683641,-0.007128681487683863,-0.007128681487683863,-0.03969671310555744,-0.4039508104745464,-0.44228335648310935,-0.675571066577624,-0.4025866433775519,0.006820835484972143,0.006820835484972143,0.006820835484972143,0.006820835484972143,-0.1684191008275521,-0.11421404590680949,-0.2812073952533504,0.30019229179608364,-0.11278829442579832,0.007128757405055808,0.007128757405055808,0.007128757405055808,0.007128757405055808,0.43350326181676163,-0.42447913227810613,0.07934626922025631,-0.8358769748368954,-0.35415699259650535,-0.0013684851380251308,-0.0013684851380251308,-0.0013684851380250794,0.017551684067908416,0.017551684067908416,0.14962171329261661,-0.5972764559340678,-0.39109925111686267,-0.37029823354097857,-0.5407209644094793,0.006948924361341995,0.006948924361341995,0.006948924361342301,0.0005528257421497096,0.0005528257421497096,0.17652952764507454,0.5168079489442677,0.7949232829415235,0.859358377622773,0.6183937552964489,-0.0077250473669734695,-0.0077250473669734695,-0.0077250473669734695,-0.014801870871550538,-0.014801870871550538,-0.10279002112236957,0.3286197271138017,0.29293405550156876,1.2202151826878513,0.3957240766239383,0.001286835824341232,0.001286835824341232,0.001286835824341232,0.0009763722494231862,0.0009763722494231862,8.673617379884035e-19,0.0,0.0,0.0,1.4931227778796772,1.289581862512301,suspended_pr_ankle_pitch_roll_pd
6480,32.404999999998125,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.252157429472279,0.4092437408556463,0.15564833119208374,0.6608164800009864,0.4078057606643627,-0.007189900956417694,-0.007189900956417694,-0.007189900956417805,-0.007189900956417805,0.17059913968436527,0.10586195826521733,0.2750657780874832,-0.3139189111833753,0.10446663840311796,-0.006976599310496878,-0.006976599310496878,-0.006976599310496878,-0.006976599310496878,-0.047842518360526366,-0.40924376804043944,-0.45564833119208215,-0.6608164800009882,-0.40780581283155576,0.0071897760444183945,0.0071897760444183945,0.0071897760444183945,0.0071897760444183945,-0.17059915041295393,-0.10586196239233832,-0.275065778087484,0.3139189111833737,-0.10446662767453008,0.0069766735890413045,0.0069766735890413045,0.0069766735890411935,0.0069766735890411935,0.4248771184209328,-0.4346363039668521,0.06273976774054255,-0.8247464055409705,-0.3621373506803902,-0.0011141537519011734,-0.0011141537519011734,-0.001114153751901128,0.017719273168418318,0.017719273168418318,0.13771354644409758,-0.5936141674566279,-0.3981579462928359,-0.33557436900213733,-0.5358714927369335,0.007016729596347426,0.007016729596347426,0.007016729596347469,0.00014073546835719468,0.00014073546835719468,0.1868857754739872,0.5189752864325258,0.8119033049123064,0.8383255295358265,0.6250175294383192,-0.007791099632768,-0.007791099632768,-0.007791099632767933,-0.01512520377451169,-0.01512520377451169,-0.09603055435499767,0.34404406932835385,0.31736568688820177,1.222737555705787,0.41339624124319946,0.0010535068003245118,0.0010535068003245118,0.0010535068003244448,0.0005506806198949508,0.0005506806198949508,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,1.4855903405365978,1.2971627407773518,suspended_pr_ankle_pitch_roll_pd
6484,32.424999999998136,0.0,0.0,1.05,0,mid,circle,0.52,0.34,-0.24391080614064098,0.414132827771912,0.16871166789954914,0.6454097473399198,0.41262247404019015,-0.0075517686586095145,-0.0075517686586095145,-0.0075517686586095145,-0.0075517686586095145,0.17261082863238109,0.0974054009030584,0.26865270420773407,-0.3273357305052259,0.09604187557535299,-0.006817626638527141,-0.006817626638527141,-0.00681762663852703,-0.00681762663852703,-0.05608914227546304,-0.4141328581069332,-0.46871166789955054,-0.6454097473399181,-0.4126225256240875,0.007551662414228222,0.007551662414228222,0.007551662414228222,0.007551662414228222,-0.17261083943821037,-0.09740540460451198,-0.26865270420773335,0.32733573050522735,-0.09604186476952298,0.006817699174945124,0.006817699174945124,0.006817699174945013,0.006817699174945013,0.41605497044758777,-0.44420353777175137,0.046357420806489844,-0.8134645698890317,-0.3696975496410979,-0.0008552978173919624,-0.0008552978173919624,-0.0008552978173918979,0.017864922614100814,0.017864922614100814,0.1258866353599502,-0.5893087394315033,-0.404522605927294,-0.3009076217733887,-0.5304092412872442,0.007078522686699755,0.007078522686699755,0.007078522686699688,-0.00026940605969975016,-0.00026940605969975016,0.1972804958600366,0.5207728696035728,0.8284433706682178,0.815350702451683,0.6311628748081812,-0.007846399186442954,-0.007846399186442954,-0.007846399186442888,-0.015438815382861045,-0.015438815382861045,-0.08896585051939364,0.35921837931025924,0.3418350542321857,1.223985280247523,0.43080090475157934,0.0008204467022943486,0.0008204467022943486,0.0008204467022942815,0.00012296018228602588,0.00012296018228602588,0.0,8.673617379884035e-19,0.0,8.673617379884035e-19,1.4779638896157667,1.3048181447612617,suspended_pr_ankle_pitch_roll_pd
