side,pitch,roll,j00_du_dp,j01_du_dr,j10_dl_dp,j11_dl_dr,diag_kp_upper,diag_kp_lower,diag_kd_upper,diag_kd_lower,equiv_kp_pitch,equiv_kp_roll,equiv_kp_cross
left,-0.42515501379966736,-0.16347439587116241,-1.4038085937473352,0.8544921874964472,-1.525878906255551,-0.9155273437588817,1.5221997905293927,1.2983468801372944,1.5221997905293927,1.2983468801372944,6.022715901131573,2.199706461198029,-0.012175189292118605
right,-0.39502230286598206,-0.030268337577581406,-1.4343261718730014,-0.8544921874964472,-1.4038085937528864,0.8544921875019983,1.47177131155308,1.5189694949796295,1.47177131155308,1.5189694949796295,6.021263337323261,2.1837100315071822,-0.01823684531195039
left,-0.2772710919380188,0.05122913420200348,-1.281738281244671,0.8544921874964472,-1.2512207031217804,-0.8544921874964472,1.8481341927095152,1.9103634576120356,1.8481341927095152,1.9103634576120356,6.026988558603247,2.744292987349995,0.018339081402438017
right,-0.035980671644210815,0.15150797367095947,-1.0375976562490563,-0.885009765624195,-1.0681152343747224,0.7629394531249999,2.5397436176666717,2.741550272688033,2.5397436176666717,2.741550272688033,5.862063454518493,3.585026881549326,0.09809687585884475
left,-0.3603198528289795,0.09597623348236084,-1.3732910156272202,0.8544921874964472,-1.3427734374960032,-0.8544921874964472,1.6098617828238646,1.662537407346427,1.6098617828238644,1.6625374073464267,6.03370604182816,2.3893648433239894,0.01845903646505442
right,-0.27218976616859436,0.1554407924413681,-1.2207031249988898,-0.8544921874992227,-1.312255859370337,0.823974609370781,1.9561903853234672,1.808982885430542,1.9561903853234672,1.808982885430542,6.030047285975103,2.656506174761959,0.084474777422524
left,-0.5892375111579895,0.07330825924873352,-1.9531249999982234,0.9765624999991117,-1.7700195312442266,-0.9460449218734456,0.785977677644785,0.9304521871808867,0.785977677644785,0.9304521871808868,5.913344887349072,1.5823223570219143,0.05892547660454882
right,-0.28468969464302063,0.12508006393909454,-1.251220703124556,-0.8544921874992227,-1.312255859370337,0.8544921874964472,1.897733551879508,1.7766476283376165,1.897733551879508,1.7766476283376165,6.0304175740853845,2.6828747664354147,0.03680062764596639
left,-0.5195262432098389,-0.03348831832408905,-1.586914062501332,0.9155273437588817,-1.647949218741562,-0.9460449218734456,1.1894268882491652,1.1056730733331626,1.1894268882491652,1.1056730733331626,5.9980461258791635,1.9865446006084757,-0.004292671513799483
right,-0.2917189300060272,0.13174355030059814,-1.2817382812529976,-0.8544921875019983,-1.3427734375015543,0.8544921875019983,1.811175970590419,1.6966457253941711,1.8111759705904187,1.6966457253941711,6.034616880591178,2.561260210037959,0.03695060287729684
left,-0.394721657037735,-0.17909730970859528,-1.3427734374960032,0.8544921874964472,-1.4953613281243336,-0.8850097656221133,1.6382164302024704,1.3744443831374584,1.6382164302024704,1.3744443831374584,6.027173225547372,2.2726779873288407,-0.0607195995412367
right,-0.2891739010810852,0.11258973926305771,-1.2817382812516098,-0.8850097656262766,-1.3427734374960032,0.8544921874964472,1.789811857677496,1.7141396651812804,1.789811857677496,1.7141396651812806,6.031061065124568,2.6534472310934825,0.06348898184374126
left,-0.31466779112815857,-0.18448399007320404,-1.3122558593745004,0.8544921874992227,-1.3427734375182077,-0.8544921875075494,1.74063068053222,1.6849560962222776,1.7406306805322198,1.6849560962222774,6.035436997820082,2.501215816472085,-0.018489946393067423
right,-0.24811236560344696,0.11269210278987885,-1.2207031249988898,-0.8544921874992227,-1.2207031249988898,0.8544921874964472,2.0158093573117903,2.0158093573160962,2.0158093573117903,2.0158093573160962,6.007580033869376,2.9437142165864314,2.338433055512098e-12
left,-0.42584872245788574,-0.036584872752428055,-1.4648437499986675,0.8544921874964472,-1.4648437499986675,-0.8850097656221133,1.4143775433806207,1.3887433557893951,1.4143775433806207,1.3887433557893951,6.0148449164591415,2.1204400399815735,0.02999541625087431
right,0.030383920297026634,0.09436571598052979,-0.9765624999991117,-0.8544921874992227,-0.9765624999998056,0.7934570312492782,2.8871185974054208,3.0705355435909016,2.8871185974054208,3.0705355435909016,5.681661740293357,4.041179090575692,0.029963153419786222
left,-0.36865517497062683,0.01012509036809206,-1.373291015621669,0.8544921874964472,-1.3427734374960032,-0.8544921874964472,1.6098617828351658,1.6625374073484085,1.6098617828351656,1.6625374073484085,6.033706041828501,2.3893648433336874,0.01845903646170293
right,-0.3731555938720703,0.09561643749475479,-1.3427734374960032,-0.8544921874964472,-1.4038085937528864,0.8544921874964472,1.651805343752046,1.5492794948180613,1.6518053437520457,1.5492794948180613,6.031403836359663,2.3372941775415974,0.03683585130286685
left,-0.38895419239997864,-0.0004865683149546385,-1.4038085937473352,0.8544921874964472,-1.4038085937473352,-0.8850097656221133,1.544931065426737,1.5151505207086702,1.544931065426737,1.5151505207086702,6.030437197757829,2.3147720314489386,0.029187260528421025
right,-0.4132821261882782,0.22102618217468262,-1.4038085937473352,-0.8544921874964472,-1.5869140624902298,0.8544921874964472,1.4743924043790853,1.2258423086945816,1.4743924043790853,1.2258423086945816,5.992587590891527,1.9715950032995553,0.1063486704489777
left,0.21868592500686646,-0.19138790667057037,-0.8544921874964472,0.9460449218734456,-0.8544921874992227,-0.7324218749993338,3.0745512898942917,3.9449205888570225,3.0745512898942917,3.9449205888570225,5.125315816062837,4.867946774471752,-0.016506653191212528
right,-0.2893940210342407,-0.014409792609512806,-1.2817382812529976,-0.8544921875019983,-1.2817382812474465,0.8544921874964472,1.8355043803816116,1.8355043803999564,1.8355043803816116,1.8355043803999564,6.030927835051837,2.680412371128344,1.6743144496868801e-12
left,-0.34567025303840637,-0.05743590369820595,-1.3427734374960032,0.8544921874964472,-1.3427734375015543,-0.8544921875019983,1.67358685601392,1.6735868559978024,1.67358685601392,1.6735868559978022,6.035089778195049,2.443961976293862,1.9201157053300167e-12
right,-0.29948222637176514,-0.057652439922094345,-1.3122558593758882,-0.8544921875019983,-1.2817382812529976,0.8544921875019983,1.764326269272201,1.8231833072931172,1.764326269272201,1.823183307293117,6.0334192830778814,2.6194448657709772,-0.018453915767929055
left,-0.4491582214832306,-0.19757723808288574,-1.4648437499986675,0.8544921874964472,-1.647949218741562,-0.9155273437477794,1.3792879326837824,1.1161533375657622,1.3792879326837824,1.1161533375657622,5.990809322526759,1.9426455190585985,-0.04246325667455679
right,-0.40284979343414307,0.02927227132022381,-1.4343261718730014,-0.8544921874964472,-1.4343261718730014,0.8850097656221133,1.4778140850359782,1.4501959201674868,1.4778140850359782,1.4501959201674868,6.023770292733264,2.2148909154454923,-0.029628820049140112
left,-0.25613880157470703,0.01551756076514721,-1.2207031249988898,0.8544921874964472,-1.2512207031217804,-0.8544921874964472,2.0023112871378044,1.9365152570170474,2.0023112871378044,1.9365152570170472,6.0153940752554345,2.8759613731798948,-0.01813203705695539
right,0.336563378572464,0.15903180837631226,-0.7629394531277754,-0.9460449218789967,-0.793457031250666,0.7324218749993338,3.3700661106332204,4.269109306315178,3.3700661106332204,4.269109306315178,4.649357134695158,5.306341212968302,-0.048543299901488195
left,-0.3053261637687683,0.047784674912691116,-1.312255859370337,0.8544921874964472,-1.281738281244671,-0.8544921874964472,1.7643262692883617,1.8231833073156196,1.7643262692883617,1.8231833073156196,6.033419283078059,2.6194448657651734,0.01845391576973059
right,-0.2991868853569031,0.06585157662630081,-1.2817382812474465,-0.8544921874964472,-1.312255859370337,0.8544921874964472,1.823183307309011,1.7643262692872552,1.823183307309011,1.7643262692872554,6.033419283078268,2.6194448657595406,0.018453915768057005
left,-0.349038690328598,0.05042417719960213,-1.3427734374960032,0.8544921874964472,-1.3427734375015543,-0.8544921875019983,1.67358685601392,1.6735868559978024,1.67358685601392,1.6735868559978022,6.035089778195049,2.443961976293862,1.9201157053300167e-12
right,-0.12579932808876038,0.26095765829086304,-1.1291503906253608,-0.8850097656255828,-1.159667968750333,0.7629394531222243,2.205580930986178,2.3558887663086434,2.205580930986178,2.3558887663086434,5.980342322097758,3.0988119932767066,0.11966937311438083
left,0.061460573226213455,-0.17561808228492737,-0.9765625000018873,0.915527343750555,-0.9765624999991117,-0.7324218749993338,2.7090611981192145,3.2576460907528313,2.7090611981192145,3.2576460907528313,5.6902954949155715,4.018246407229888,-0.09203939932158772
right,-0.14344052970409393,0.022190801799297333,-1.1291503906232792,-0.8239746093749444,-1.1291503906232792,0.8239746093749444,2.3411087398894823,2.341108739889483,2.3411087398894823,2.341108739889483,5.969736473446587,3.1789173770308543,-7.740772837129064e-16
left,-0.2482033222913742,-0.06618613749742508,-1.2207031250016653,0.8544921875019983,-1.2512207031217804,-0.823974609370781,1.9823494934116996,1.9609631503489704,1.9823494934116996,1.9609631503489706,6.023923163476426,2.7787910210264863,-0.046049454444754445
right,-0.2839895486831665,-0.032105281949043274,-1.2817382812474465,-0.823974609370781,-1.2817382812474465,0.8544921874964472,1.8565482552682389,1.8164736265233206,1.856548255268239,1.8164736265233206,6.034235096959858,2.586784773747555,-0.028728752694165888
left,-0.22973154485225677,-0.176661416888237,-1.2207031250002776,0.8544921875006105,-1.2207031249988898,-0.823974609370781,1.9959103270622194,2.0430443193392946,1.9959103270622194,2.0430443193392946,6.018511424062708,2.844420266525922,-0.026944746671856624
right,-0.14522933959960938,-0.08571174740791321,-1.1291503906232792,-0.8239746093749444,-1.129150390623973,0.8544921874992227,2.3624342187405403,2.3020840645223317,2.3624342187405403,2.3020840645223317,5.94717034117438,3.284819845151013,-0.02317811019975044
left,-0.23113974928855896,-0.17900235950946808,-1.2207031249988898,0.8544921874992227,-1.2512207031217804,-0.823974609370781,1.9823494934214365,1.960963150348428,1.9823494934214367,1.960963150348428,6.0239231634766535,2.7787910210238245,-0.04604945444405191
right,-0.1479293406009674,-0.08389612287282944,-1.1291503906260547,-0.8239746093777199,-1.129150390623973,0.8544921874992227,2.3624342187279534,2.302084064522841,2.3624342187279534,2.302084064522841,5.9471703411737895,3.284819845153645,-0.023178110199146288
left,-0.2316923439502716,-0.17865228652954102,-1.2207031249988898,0.8544921874992227,-1.2512207031273315,-0.8239746093763322,1.9823494934227,1.9609631503295493,1.9823494934227,1.9609631503295493,6.023923163476221,2.778791021029868,-0.04604945444224349
right,-0.15057694911956787,-0.08590762317180634,-1.1596679687475575,-0.8544921874992227,-1.129150390623973,0.8544921874992227,2.2298125100124633,2.3074882825360246,2.2298125100124633,2.3074882825360246,5.940721112518111,3.3129414742361223,-0.016798591294202175
left,-0.23114416003227234,-0.17305319011211395,-1.1901855468739175,0.885009765624195,-1.2512207031217804,-0.823974609370781,2.0349209407101587,1.994391395012777,2.0349209407101587,1.994391395012777,6.004876164545999,2.947896568182442,-0.08726893894080452
right,-0.1488536298274994,-0.08450344204902649,-1.1596679687517208,-0.8239746093777199,-1.1291503906253608,0.8544921875006105,2.2660068577789767,2.2870566195865156,2.2660068577789767,2.2870566195865156,5.963346375952004,3.208379623564119,-0.04141370002341044
left,-0.23277246952056885,-0.16680778563022614,-1.2207031249988898,0.8544921874992227,-1.2512207031217804,-0.823974609370781,1.9823494934214365,1.960963150348428,1.9823494934214367,1.960963150348428,6.0239231634766535,2.7787910210238245,-0.04604945444405191
right,-0.14960534870624542,-0.08050607889890671,-1.1596679687489453,-0.8239746093749444,-1.1291503906253608,0.8544921875006105,2.2660068577907597,2.2870566195859645,2.2660068577907597,2.2870566195859645,5.96334637595256,3.2083796235613518,-0.041413700024095224
left,-0.23360320925712585,-0.1599418669939041,-1.2207031249988898,0.8544921874992227,-1.2207031249988898,-0.8544921874964472,2.0158093573117903,2.0158093573160962,2.0158093573117903,2.0158093573160962,6.007580033869376,2.9437142165864314,-2.338433055512098e-12
right,-0.1507011353969574,-0.07590222358703613,-1.1291503906232792,-0.8239746093749444,-1.1291503906253608,0.8544921875006105,2.362434218740768,2.302084064516233,2.362434218740768,2.302084064516233,5.94717034117411,3.284819845152174,-0.02317811019999184
left,-0.22454583644866943,-0.1364516317844391,-1.2207031249988898,0.8544921874992227,-1.2512207031217804,-0.823974609370781,1.9823494934214365,1.960963150348428,1.9823494934214367,1.960963150348428,6.0239231634766535,2.7787910210238245,-0.04604945444405191
right,-0.1389572024345398,-0.06795239448547363,-1.1291503906232792,-0.8239746093749444,-1.129150390623973,0.8544921874992227,2.3624342187405403,2.3020840645223317,2.3624342187405403,2.3020840645223317,5.94717034117438,3.284819845151013,-0.02317811019975044
left,-0.15529456734657288,-0.17619749903678894,-1.1596679687498126,0.8850097656248889,-1.159667968750333,-0.7934570312478905,2.1392897645612123,2.3057910905789134,2.1392897645612123,2.3057910905789134,5.977877187378011,3.1272484634244675,-0.07392440276147365
right,-0.1155998632311821,-0.014926563948392868,-1.1291503906232792,-0.8239746093749444,-1.0986328124990008,0.8544921874992227,2.378157619708799,2.3987378298788347,2.378157619708799,2.3987378298788347,5.927367144160659,3.366067412671694,-0.039253635730741296
left,-0.10890636593103409,-0.16933925449848175,-1.0986328125000415,0.8850097656252358,-1.0986328125017764,-0.7629394531222243,2.3274165747442863,2.5891146383293764,2.3274165747442863,2.5891146383293764,5.9342239537784325,3.329994146064924,-0.0927781029995956
right,-0.14068716764450073,-0.02205113135278225,-1.1291503906260547,-0.8239746093777199,-1.1291503906232792,0.8544921874992227,2.362434218728309,2.3020840645249874,2.362434218728309,2.3020840645249874,5.947170341173373,3.2848198451554533,-0.023178110199521193
left,-0.0733075961470604,-0.19323423504829407,-1.0986328124990008,0.885009765624195,-1.0986328125017764,-0.7629394531277754,2.32741657475296,2.5891146383213957,2.32741657475296,2.5891146383213957,5.934223953773946,3.3299941460847147,-0.09277810299412248
right,-0.0641622245311737,-0.005989382974803448,-1.0986328125003886,-0.8544921875006105,-1.0681152343754163,0.8239746093742505,2.4292823949937112,2.585930082698478,2.4292823949937112,2.585930082698478,5.882339864244854,3.529433559590533,0.0046684648911331575
left,-0.04262441396713257,-0.24431976675987244,-1.0681152343747224,0.8850097656235011,-1.0986328124990008,-0.7324218749993338,2.4011153046441933,2.6499488351472005,2.4011153046441933,2.6499488351472005,5.937833281729494,3.3021983692803762,-0.13744108439057953
right,-0.2496567964553833,-0.10357341915369034,-1.2512207031217804,-0.823974609370781,-1.2207031249988898,0.8544921874992227,1.960963150348428,1.982349493421436,1.960963150348428,1.9823494934214358,6.023923163476653,2.778791021023824,-0.04604945444405125
left,-0.01767711713910103,-0.26100000739097595,-1.0681152343747224,0.8850097656235011,-1.068115234377498,-0.7324218750021093,2.416834105855332,2.772448230240759,2.416834105855332,2.772448230240759,5.920297337446417,3.380223795441282,-0.11569830032436088
right,-0.2189476490020752,-0.19357456266880035,-1.2207031249988898,-0.823974609370781,-1.1901855468739175,0.8544921874992227,2.057417496994659,2.0788396314481252,2.057417496994659,2.0788396314481252,6.0105538690577385,2.9147301114593747,-0.044779834147905914
left,-0.15752284228801727,-0.26099997758865356,-1.159667968750333,0.885009765624195,-1.1901855468759992,-0.7629394531222243,2.1037004077679877,2.239960592615491,2.1037004077679877,2.239960592615491,6.002116436318123,2.9515357811973937,-0.1250917758465632
right,-0.2022511065006256,-0.169071227312088,-1.220703125004441,-0.793457031250666,-1.1901855468739175,0.885009765624195,2.1045207741037646,2.027895546949945,2.1045207741037646,2.027895546949945,6.008578804783317,2.913285231476961,-0.09764755006739934
left,-0.0159781351685524,-0.2609962522983551,-1.0681152343747224,0.8850097656235011,-1.068115234377498,-0.7019042968764432,2.392988435571049,2.818651144731565,2.392988435571049,2.818651144731565,5.945804050085441,3.26295358117443,-0.148889693041321
right,-0.11876939237117767,-0.1459408700466156,-1.0986328124990008,-0.793457031250666,-1.1291503906249705,0.8850097656249973,2.5286298624723673,2.2563158772817147,2.5286298624723673,2.2563158772817147,5.928800197091636,3.359201773841028,-0.05050505050387143
left,-0.08914393931627274,-0.24245278537273407,-1.0986328124990008,0.885009765624195,-1.0986328125017764,-0.7324218749993338,2.3048518397702944,2.6311262722072035,2.3048518397702944,2.6311262722072035,5.957696245171531,3.216703543469201,-0.12384003170503191
right,-0.014758281409740448,-0.08401124179363251,-1.037597656250444,-0.793457031250666,-1.037597656250444,0.8544921874992227,2.78687716275487,2.631731423801027,2.78687716275487,2.631731423801027,5.833722209617476,3.6761224253864087,-0.038937575722991974
left,-0.32082536816596985,-0.10581295192241669,-1.2817382812474465,0.8850097656221133,-1.3427734375015543,-0.8239746093763322,1.7715001832298694,1.7316165017935445,1.7715001832298694,1.7316165017935448,6.032489119735641,2.563167441541494,-0.0936228959133907
right,0.11517834663391113,-0.0015073549002408981,-0.9460449218755272,-0.8544921875006105,-0.9460449218741395,0.8544921874992227,3.0452923865031085,3.045292386512474,3.0452923865031085,3.045292386512474,5.451079427139752,4.447082487906594,3.8604874832717e-14
left,-0.25460270047187805,-0.12438417226076126,-1.2207031249988898,0.8544921874992227,-1.2512207031217804,-0.8544921874964472,2.0023112871353224,1.936515257018784,2.0023112871353224,1.9365152570187838,6.015394075254454,2.875961373188848,-0.018132037059293508
right,-0.14684323966503143,0.03994709625840187,-1.129150390623973,-0.8544921874992227,-1.1291503906260547,0.8239746093777199,2.30208406452284,2.3624342187279526,2.30208406452284,2.3624342187279526,5.947170341173787,3.2848198451536437,0.023178110199146146
left,-0.18335053324699402,-0.16224724054336548,-1.1901855468746114,0.8544921874999166,-1.1901855468759992,-0.7934570312478905,2.071876107580984,2.1737252744533704,2.071876107580984,2.1737252744533704,6.014071127472209,2.8813156800957764,-0.05432523897454829
right,-0.18345803022384644,-0.05516495183110237,-1.1901855468732236,-0.8544921874992227,-1.1596679687475575,0.8544921874992227,2.1273392349707527,2.2008603844755017,2.1273392349707527,2.2008603844755017,5.97324722590865,3.160264810211668,-0.017379414748763453
left,-0.11215878278017044,-0.15571328997612,-1.0986328125000415,0.8544921875000902,-1.0986328125017764,-0.7934570312534416,2.39289681561222,2.5239479596595684,2.39289681561222,2.5239479596595684,5.934602421487727,3.336202282630881,-0.046216603258662496
right,-0.08116167038679123,-0.042621176689863205,-1.0986328124990008,-0.8239746093742505,-1.0986328125003886,0.8544921874992227,2.479553017500905,2.4139879136689553,2.479553017500905,2.4139879136689553,5.906474820144946,3.4460431654638506,-0.021582733812238103
left,-0.04973543807864189,-0.20258934795856476,-1.0681152343754163,0.8850097656255828,-1.0986328125017764,-0.7324218750021093,2.401115304639476,2.6499488351336606,2.401115304639476,2.6499488351336606,5.937833281727491,3.3021983692890395,-0.13744108439036107
right,-0.19503426551818848,-0.07191656529903412,-1.2207031249988898,-0.8544921874964472,-1.1901855468732236,0.8544921874992227,2.029567618439427,2.099127636595652,2.029567618439427,2.099127636595652,5.99779312009889,3.0145953222469206,-0.017817734290199398
left,0.00025836273562163115,-0.26100000739097595,-1.0681152343747224,0.9155273437477794,-1.0375976562532196,-0.7324218750021093,2.383401905945813,2.924208458482823,2.383401905945813,2.924208458482823,5.8673809401776875,3.5664120572029,-0.10842261752125223
right,-0.23684905469417572,-0.1781819462776184,-1.2512207031217804,-0.823974609370781,-1.2207031249988898,0.8544921874992227,1.960963150348428,1.982349493421436,1.960963150348428,1.9823494934214358,6.023923163476653,2.778791021023824,-0.04604945444405125
left,-0.11124647408723831,-0.26100000739097595,-1.1291503906253608,0.8850097656255828,-1.1291503906274425,-0.7324218749993338,2.1977070737534197,2.4971376005075783,2.1977070737534197,2.4971376005075783,5.985835901536065,3.060906107461833,-0.13101985760612087
right,-0.1994827836751938,-0.15557968616485596,-1.1901855468815503,-0.7934570312534416,-1.1901855468739175,0.8544921874992227,2.1737252744312094,2.0718761075849006,2.1737252744312094,2.0718761075849006,6.0140711274716665,2.881315680101376,-0.05432523897258374
left,-0.09690070152282715,-0.2609982490539551,-1.0986328125003886,0.8850097656255828,-1.1291503906329936,-0.7324218750048849,2.2894603217150715,2.5154636027977673,2.2894603217150715,2.5154636027977673,5.9705323066783444,3.142601964805044,-0.14571929029917857
right,-0.1315910965204239,-0.1587855964899063,-1.1291503906274425,-0.7934570312451149,-1.1291503906249705,0.8544921875000034,2.401203285608314,2.2807527724400303,2.401203285608314,2.2807527724400303,5.9694031658417,3.1770426730105945,-0.049269116951009106
left,0.013075212948024273,-0.26099976897239685,-1.037597656250444,0.9155273437477794,-1.0375976562518319,-0.7019042968764432,2.457214600509565,2.9982392988846356,2.457214600509565,2.9982392988846356,5.873390201213179,3.5367549672391037,-0.15062816513516514
right,-0.044575128704309464,-0.1183403879404068,-1.068115234377498,-0.7934570312520538,-1.0681152343754163,0.885009765624195,2.673157961525535,2.459667611271116,2.673157961525535,2.459667611271116,5.855887501215156,3.609466592851897,-0.05959428887689736
left,-0.2865172326564789,-0.11750161647796631,-1.2817382812488343,0.8850097656235011,-1.312255859370337,-0.823974609370781,1.7830638521514106,1.801738299022788,1.7830638521514106,1.801738299022788,6.0319330078166224,2.6198326792832636,-0.07446259890445636
right,0.049310825765132904,-0.041062138974666595,-0.9765624999999791,-0.8544921874999166,-0.9765624999991117,0.8544921874992227,2.9180012436512044,2.918001243656196,2.9180012436512044,2.918001243656196,5.565645682622878,4.261197475757816,-2.5061690264462035e-14
left,-0.21369415521621704,-0.11838924884796143,-1.2207031249988898,0.8544921874992227,-1.2207031249988898,-0.823974609370781,1.9959103270671266,2.043044319339018,1.9959103270671263,2.043044319339018,6.018511424062845,2.8444202665245837,-0.02694474667150581
right,-0.15153905749320984,0.004289345350116491,-1.1291503906260547,-0.8544921875019983,-1.1291503906260547,0.8239746093777199,2.302084064512791,2.3624342187287684,2.302084064512791,2.3624342187287684,5.9471703411728365,3.2848198451577795,0.023178110200001052
left,-0.10763391852378845,-0.15158694982528687,-1.0986328125000415,0.8850097656248889,-1.0986328124990008,-0.793457031250666,2.348550017800716,2.5450564848088115,2.348550017800716,2.5450564848088115,5.906553964480923,3.441785228162586,-0.06492561549213852
right,-0.12618465721607208,-0.03802037611603737,-1.0986328125017764,-0.8544921875019983,-1.129150390623973,0.8544921874992227,2.4189022294904516,2.3368865013322364,2.4189022294904516,2.3368865013322364,5.899085579205095,3.4724719496169354,0.016055099629076825
left,-0.02419268898665905,-0.20745410025119781,-1.068115234377498,0.8850097656262766,-1.0986328125017764,-0.7324218750021093,2.4011153046316966,2.6499488351328906,2.4011153046316966,2.6499488351328906,5.937833281728363,3.3021983692854824,-0.13744108438983005
right,-0.10401160269975662,-0.05036294460296631,-1.0986328124990008,-0.8544921874992227,-1.0986328124990008,0.8544921874992227,2.433651060035669,2.433651060035669,2.433651060035669,2.433651060035669,5.87480473108681,3.553894220040168,2.046925135902795e-16
left,-0.002459026873111725,-0.26100000739097595,-1.0681152343747224,0.9155273437477794,-1.0681152343747224,-0.7324218749993338,2.3686158336015484,2.7947299535792025,2.3686158336015484,2.7947299535792025,5.890707102877211,3.484560831906036,-0.1298947858355591
right,-0.22084729373455048,-0.16974212229251862,-1.2207031249988898,-0.823974609370781,-1.2207031250002776,0.8544921875006105,2.043044319339294,1.9959103270622196,2.043044319339294,1.9959103270622198,6.018511424062707,2.8444202665259217,-0.026944746671857308
left,-0.13612118363380432,-0.2560657560825348,-1.1291503906253608,0.8850097656255828,-1.1901855468759992,-0.7629394531222243,2.1911081414225086,2.256453398207171,2.1911081414225086,2.256453398207171,5.989980571240374,3.0295972906127355,-0.14064551564195843
right,-0.1442795991897583,-0.1408560574054718,-1.159667968750333,-0.7934570312478905,-1.1291503906253608,0.8544921874992227,2.3007025287522684,2.265438625615279,2.3007025287522684,2.265438625615279,5.982443625097613,3.1025882734986125,-0.06882503417711099
left,0.03944360837340355,-0.26099905371665955,-1.007080078124778,0.9460449218734456,-1.0070800781275535,-0.7324218750021093,2.5306355492746553,3.115797523108885,2.5306355492746553,3.115797523108885,5.726670488567713,3.9363653735872424,-0.11280973310353898
right,-0.06955140084028244,-0.12588360905647278,-1.068115234377498,-0.7934570312520538,-1.0986328125003886,0.8544921874992227,2.6355064613809662,2.4087008572647925,2.6355064613809662,2.4087008572647925,5.914058281317506,3.4179760515642523,-0.027622640368589475
left,-0.12421644479036331,-0.23564094305038452,-1.129150390623973,0.885009765624195,-1.1291503906274425,-0.7629394531222243,2.2203171778277238,2.4608329804347835,2.2203171778277238,2.4608329804347835,5.968375659240799,3.1714396172298747,-0.09884110177494257
right,0.01812778040766716,-0.045515842735767365,-1.0070800781251248,-0.8239746093752913,-1.0070800781251248,0.8544921874992227,2.8599498298932846,2.7759683880146544,2.8599498298932846,2.7759683880146544,5.7160062150128805,3.9686100950401353,-0.015627119771569765
left,-0.3297910690307617,-0.12052746117115021,-1.312255859370337,0.8544921874964472,-1.3427734375015543,-0.8544921875019983,1.7406306805463,1.6849560962611978,1.7406306805463,1.6849560962611978,6.035436997820127,2.501215816486542,-0.018489946388203324
right,-0.1343052089214325,0.07368410378694534,-1.129150390623973,-0.8544921874992227,-1.1291503906260547,0.8239746093777199,2.30208406452284,2.3624342187279526,2.30208406452284,2.3624342187279526,5.947170341173787,3.2848198451536437,0.023178110199146146
left,-0.23609186708927155,-0.14152219891548157,-1.2207031249988898,0.8544921874992227,-1.2207031249988898,-0.823974609370781,1.9959103270671266,2.043044319339018,1.9959103270671263,2.043044319339018,6.018511424062845,2.8444202665245837,-0.02694474667150581
right,-0.20209018886089325,-0.03550136089324951,-1.1901855468759992,-0.823974609370781,-1.1901855468759992,0.8544921875019983,2.1441441783274433,2.092982386643469,2.1441441783274433,2.092982386643469,6.002066196251268,2.983938248009285,-0.025846945543585804
left,-0.13965393602848053,-0.1737007349729538,-1.1291503906250029,0.8544921875000034,-1.1596679687531086,-0.7934570312451149,2.2654386256120156,2.30070252874719,2.2654386256120156,2.30070252874719,5.982443625099601,3.1025882734859214,-0.06882503418227785
right,-0.18470820784568787,-0.0639810711145401,-1.1901855468759992,-0.8544921874964472,-1.1596679687489453,0.8239746093749444,2.1073952300594088,2.2354100346455006,2.1073952300594088,2.2354100346455006,5.991459111634618,3.056425392263743,0.007212996178488474
left,-0.07270020991563797,-0.23598863184452057,-1.0986328124990008,0.8850097656235011,-1.0986328125017764,-0.7629394531222243,2.3274165747499738,2.5891146383287342,2.3274165747499738,2.5891146383287342,5.9342239537792,3.3299941460618583,-0.09277810299908425
right,-0.3077121078968048,-0.15574802458286285,-1.3427734375015543,-0.8544921875019983,-1.2817382812529976,0.8544921875019983,1.6966457253941705,1.8111759705904182,1.6966457253941705,1.8111759705904185,6.034616880591177,2.561260210037958,-0.03695060287729694
left,-0.14032483100891113,-0.26099395751953125,-1.1291503906253608,0.8850097656255828,-1.1901855468815503,-0.7629394531277754,2.1911081414239693,2.256453398184191,2.1911081414239693,2.256453398184191,5.989980571239499,3.0295972906196162,-0.1406455156398199
right,-0.2439730167388916,-0.17370879650115967,-1.2512207031217804,-0.823974609370781,-1.2207031250002776,0.8544921875006105,1.960963150348699,1.982349493416568,1.960963150348699,1.982349493416568,6.02392316347654,2.778791021025155,-0.04604945444440289
left,-0.13080717623233795,-0.14354820549488068,-1.129150390624667,0.8544921874999166,-1.1291503906274425,-0.7934570312451149,2.2807527724410765,2.401203285608417,2.2807527724410765,2.401203285608417,5.9694031658416025,3.177042673011085,-0.04926911695111124
right,-0.11004140973091125,-0.18384572863578796,-1.1291503906274425,-0.7934570312478905,-1.0986328125003886,0.8544921874992227,2.4179101600138866,2.377224171747711,2.4179101600138866,2.377224171747711,5.952084004562854,3.2580001454870318,-0.06539038493126105
left,-0.1288796216249466,-0.14254392683506012,-1.1291503906250138,0.8850097656252358,-1.1291503906274425,-0.7934570312451149,2.241677969725704,2.4225468523719824,2.241677969725704,2.4225468523719824,5.946796183908503,3.280949634242446,-0.06969123104942113
right,-0.11268283426761627,-0.18589511513710022,-1.1291503906329936,-0.7629394531277754,-1.0986328125003886,0.8544921874992227,2.4559165385482444,2.3543738355409483,2.4559165385482444,2.3543738355409483,5.972961180082874,3.1485938687478807,-0.09451622892402448
